"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.56693295069293,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
2,1,"20:00",2400,2400,"Jump Ball won by Iowa State",0,0,0,0.56693295069293,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
3,1,"19:36",2376,2376,"Nazareth Mitrou-Long missed Three Point Jumper.",0,0,0,0.577063569877332,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
4,1,"19:36",2376,2376,"Caleb Swanigan Defensive Rebound.",0,0,0,0.577063569877332,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
5,1,"19:19",2359,2359,"Ryan Cline made Three Point Jumper. Assisted by Dakota Mathias.",3,0,3,0.645267183019396,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
6,1,"18:54",2334,2334,"Solomon Young made Dunk. Assisted by Matt Thomas.",3,2,1,0.592646125288663,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
7,1,"18:37",2317,2317,"Caleb Swanigan missed Three Point Jumper.",3,2,1,0.582009053194622,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
8,1,"18:37",2317,2317,"Monte Morris Defensive Rebound.",3,2,1,0.582009053194622,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
9,1,"18:18",2298,2298,"Deonte Burton missed Jumper.",3,2,1,0.59689539150679,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
10,1,"18:18",2298,2298,"Ryan Cline Defensive Rebound.",3,2,1,0.59689539150679,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
11,1,"18:08",2288,2288,"Dakota Mathias missed Jumper.",3,2,1,0.587343068340182,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
12,1,"18:08",2288,2288,"Nazareth Mitrou-Long Defensive Rebound.",3,2,1,0.587343068340182,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
13,1,"18:03",2283,2283,"Nazareth Mitrou-Long missed Three Point Jumper.",3,2,1,0.587343068340182,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
14,1,"18:03",2283,2283,"Caleb Swanigan Defensive Rebound.",3,2,1,0.587343068340182,"Purdue","Iowa State",4,4,0,0,1,400947047,2017-03-18
