"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.925103107777621,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
2,1,"19:39",2379,2379,"Thomas Welsh made Jumper. Assisted by Prince Ali.",2,0,2,0.930652867606085,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
3,1,"19:18",2358,2358,"Jermaine Jackson Jr. missed Three Point Jumper.",2,0,2,0.932426625411477,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
4,1,"19:18",2358,2358,"Kris Wilkes Defensive Rebound.",2,0,2,0.932426625411477,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
5,1,"19:12",2352,2352,"Aaron Holiday missed Three Point Jumper.",2,0,2,0.932426625411477,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
6,1,"19:12",2352,2352,"Jaleel Hogan Defensive Rebound.",2,0,2,0.932426625411477,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
7,1,"18:55",2335,2335,"Jaleel Hogan missed Jumper.",2,0,2,0.928416211805667,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
8,1,"18:55",2335,2335,"Thomas Welsh Defensive Rebound.",2,0,2,0.928416211805667,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
9,1,"18:44",2324,2324,"Prince Ali made Three Point Jumper. Assisted by Aaron Holiday.",5,0,5,0.948541202475077,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
10,1,"18:44",2324,2324,"Foul on Jack Ballantyne.",5,0,5,0.948541202475077,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
11,1,"18:44",2324,2324,"Prince Ali missed Free Throw.",5,0,5,0.948541202475077,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
12,1,"18:44",2324,2324,"Jaleel Hogan Defensive Rebound.",5,0,5,0.948541202475077,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
13,1,"18:26",2306,2306,"Kameron Chatman missed Three Point Jumper.",5,0,5,0.940863873322285,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
14,1,"18:26",2306,2306,"Detroit Mercy Offensive Rebound.",5,0,5,0.940863873322285,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
15,1,"18:14",2294,2294,"Corey Allen made Jumper.",5,2,3,0.934457658568904,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
16,1,"17:44",2264,2264,"Prince Ali Turnover.",5,2,3,0.941219216064442,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
17,1,"17:30",2250,2250,"Jermaine Jackson Jr. made Three Point Jumper. Assisted by Jack Ballantyne.",5,5,0,0.906379419371013,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
18,1,"17:10",2230,2230,"Thomas Welsh missed Jumper.",5,5,0,0.910636933526523,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
19,1,"17:10",2230,2230,"Kameron Chatman Defensive Rebound.",5,5,0,0.910636933526523,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
20,1,"17:01",2221,2221,"Jermaine Jackson Jr. missed Layup.",5,5,0,0.911882540854697,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
21,1,"17:01",2221,2221,"Prince Ali Block.",5,5,0,0.911882540854697,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
22,1,"17:01",2221,2221,"Aaron Holiday Defensive Rebound.",5,5,0,0.911882540854697,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
23,1,"16:47",2207,2207,"Prince Ali missed Jumper.",5,5,0,0.908081291078874,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
24,1,"16:47",2207,2207,"Jack Ballantyne Defensive Rebound.",5,5,0,0.908081291078874,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
25,1,"16:42",2202,2202,"Jaleel Hogan made Jumper.",5,7,-2,0.887366209735364,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
26,1,"16:26",2186,2186,"Gyorgy Goloman made Three Point Jumper. Assisted by Kris Wilkes.",8,7,1,0.916714249091392,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
27,1,"16:06",2166,2166,"Jack Ballantyne missed Three Point Jumper.",8,7,1,0.913906808195808,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
28,1,"16:06",2166,2166,"Aaron Holiday Defensive Rebound.",8,7,1,0.913906808195808,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
29,1,"15:59",2159,2159,"Foul on Kameron Chatman.",8,7,1,0.914870182642146,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
30,1,"15:59",2159,2159,"Official TV Timeout",8,7,1,0.914870182642146,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
31,1,"15:59",2159,2159,"Aaron Holiday made Free Throw.",9,7,2,0.923726053076699,"UCLA","Detroit Mercy",4,4,0,0,22,400988246,2017-12-03
