"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.892173575630067,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
2,1,"19:52",2392,2392,"Foul on Chris McNeal.",0,0,0,0.892173575630067,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
3,1,"19:41",2381,2381,"Justin Jackson missed Jumper.",0,0,0,0.888085172813926,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
4,1,"19:41",2381,2381,"Dane Kuiper Defensive Rebound.",0,0,0,0.888085172813926,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
5,1,"19:27",2367,2367,"Foul on Joe Furstinger.",0,0,0,0.874224610329206,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
6,1,"19:27",2367,2367,"Joe Furstinger Turnover.",0,0,0,0.874224610329206,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
7,1,"19:23",2363,2363,"Michal Cekovsky made Dunk. Assisted by Dion Wiley.",2,0,2,0.88141325204273,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
8,1,"19:08",2348,2348,"Sam Logwood missed Jumper.",2,0,2,0.894553045095699,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
9,1,"19:08",2348,2348,"Justin Jackson Defensive Rebound.",2,0,2,0.894553045095699,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
10,1,"19:02",2342,2342,"Justin Jackson Turnover.",2,0,2,0.894553045095699,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
11,1,"18:41",2321,2321,"Dane Kuiper missed Jumper.",2,0,2,0.902539462220015,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
12,1,"18:41",2321,2321,"New Mexico Offensive Rebound.",2,0,2,0.902539462220015,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
13,1,"18:38",2318,2318,"Chris McNeal Turnover.",2,0,2,0.889494621143283,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
14,1,"18:27",2307,2307,"Kevin Huerter missed Three Point Jumper.",2,0,2,0.891544933105048,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
15,1,"18:27",2307,2307,"Kevin Huerter Offensive Rebound.",2,0,2,0.891544933105048,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
16,1,"18:20",2300,2300,"Kevin Huerter Turnover.",2,0,2,0.891544933105048,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
17,1,"17:47",2267,2267,"Sam Logwood Turnover.",2,0,2,0.906650036268583,"Maryland","New Mexico",4,4,0,0,12.5,401002353,2017-11-25
