"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.693838407515773,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
2,1,"19:40",2380,2380,"Jaren Sina missed Three Point Jumper.",0,0,0,0.691366371404101,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
3,1,"19:40",2380,2380,"Marquise Moore Defensive Rebound.",0,0,0,0.691366371404101,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
4,1,"19:11",2351,2351,"Otis Livingston II made Jumper. Assisted by Marquise Moore.",0,2,-2,0.662702743330944,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
5,1,"18:49",2329,2329,"Yuta Watanabe made Jumper.",2,2,0,0.696729812256481,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
6,1,"18:49",2329,2329,"Foul on Marquise Moore.",2,2,0,0.696729812256481,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
7,1,"18:49",2329,2329,"Yuta Watanabe made Free Throw.",3,2,1,0.719047834403969,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
8,1,"18:21",2301,2301,"Jaire Grayer made Three Point Jumper. Assisted by Otis Livingston II.",3,5,-2,0.631619041120065,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
9,1,"18:01",2281,2281,"Patrick Steeves missed Jumper.",3,5,-2,0.632717709684976,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
10,1,"18:01",2281,2281,"Justin Kier Defensive Rebound.",3,5,-2,0.632717709684976,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
11,1,"17:45",2265,2265,"Jalen Jenkins made Layup.",3,7,-4,0.578275066216919,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
12,1,"17:27",2247,2247,"Jair Bolden missed Jumper.",3,7,-4,0.597336716805453,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
13,1,"17:27",2247,2247,"Jalen Jenkins Defensive Rebound.",3,7,-4,0.597336716805453,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
14,1,"17:15",2235,2235,"Marquise Moore Turnover.",3,7,-4,0.581848289465812,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
15,1,"17:14",2234,2234,"Jaren Sina Steal.",3,7,-4,0.581848289465812,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
16,1,"16:59",2219,2219,"Patrick Steeves missed Jumper.",3,7,-4,0.565487797640731,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
17,1,"16:59",2219,2219,"Otis Livingston II Defensive Rebound.",3,7,-4,0.565487797640731,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
18,1,"16:42",2202,2202,"Jalen Jenkins Turnover.",3,7,-4,0.579665519123929,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
19,1,"16:33",2193,2193,"Tyler Cavanaugh missed Three Point Jumper.",3,7,-4,0.58843048004871,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
20,1,"16:33",2193,2193,"Otis Livingston II Defensive Rebound.",3,7,-4,0.58843048004871,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
21,1,"16:26",2186,2186,"Ian Boyd missed Three Point Jumper.",3,7,-4,0.582997094438926,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
22,1,"16:26",2186,2186,"Yuta Watanabe Defensive Rebound.",3,7,-4,0.582997094438926,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
23,1,"16:13",2173,2173,"Yuta Watanabe Turnover.",3,7,-4,0.575710746347012,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
24,1,"16:12",2172,2172,"Jaire Grayer Steal.",3,7,-4,0.575710746347012,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
25,1,"16:08",2168,2168,"Jaire Grayer missed Jumper.",3,7,-4,0.576380367153294,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
26,1,"16:08",2168,2168,"Tyler Cavanaugh Defensive Rebound.",3,7,-4,0.576380367153294,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
27,1,"15:38",2138,2138,"Jaren Sina missed Three Point Jumper.",3,7,-4,0.566054523451071,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
28,1,"15:38",2138,2138,"Jaire Grayer Defensive Rebound.",3,7,-4,0.566054523451071,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
29,1,"15:32",2132,2132,"Otis Livingston II Turnover.",3,7,-4,0.566054523451071,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
30,1,"15:32",2132,2132,"Official TV Timeout",3,7,-4,0.566054523451071,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
31,1,"15:17",2117,2117,"Tyler Cavanaugh missed Jumper.",3,7,-4,0.571368823189541,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
32,1,"15:17",2117,2117,"Ian Boyd Defensive Rebound.",3,7,-4,0.571368823189541,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
33,1,"14:56",2096,2096,"Jalen Jenkins Turnover.",3,7,-4,0.555734570627331,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
34,1,"14:30",2070,2070,"Tyler Cavanaugh made Layup. Assisted by Yuta Watanabe.",5,7,-2,0.627042291253809,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
35,1,"14:14",2054,2054,"Otis Livingston II missed Jumper.",5,7,-2,0.623383612925202,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
36,1,"14:14",2054,2054,"Tyler Cavanaugh Defensive Rebound.",5,7,-2,0.623383612925202,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
37,1,"14:13",2053,2053,"Foul on Jalen Jenkins.",5,7,-2,0.623383612925202,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
38,1,"14:01",2041,2041,"Tyler Cavanaugh made Layup. Assisted by Collin Smith.",7,7,0,0.663912341894336,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
39,1,"13:36",2016,2016,"Karmari Newman missed Jumper.",7,7,0,0.680506196322162,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
40,1,"13:36",2016,2016,"Yuta Watanabe Block.",7,7,0,0.680506196322162,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
41,1,"13:35",2015,2015,"Yuta Watanabe Defensive Rebound.",7,7,0,0.680506196322162,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
42,1,"13:26",2006,2006,"Yuta Watanabe made Three Point Jumper. Assisted by Jair Bolden.",10,7,3,0.739233505103667,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
43,1,"13:01",1981,1981,"Troy Temara missed Layup.",10,7,3,0.738991627252386,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
44,1,"13:01",1981,1981,"Jordan Roland Block.",10,7,3,0.738991627252386,"George Washington","George Mason",4,4,0,0,3.5,400918375,2017-02-26
