"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.5,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
2,1,"19:46",2386,2386,"Angel Rivera missed Three Point Jumper.",0,0,0,0.511793930844357,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
3,1,"19:46",2386,2386,"Jalen Henry Defensive Rebound.",0,0,0,0.511793930844357,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
4,1,"19:30",2370,2370,"Foul on Luke Doyle.",0,0,0,0.524279741327167,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
5,1,"19:25",2365,2365,"Jalen Henry made Layup.",0,2,-2,0.492801150425555,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
6,1,"19:25",2365,2365,"Foul on Larry Dennis.",0,2,-2,0.492801150425555,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
7,1,"19:25",2365,2365,"Jalen Henry made Free Throw.",0,3,-3,0.484425417414485,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
8,1,"19:11",2351,2351,"Foul on Keenan Simmons.",0,3,-3,0.463819120611522,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
9,1,"19:00",2340,2340,"Larry Dennis made Layup.",2,3,-1,0.489498611327335,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
10,1,"18:38",2318,2318,"David McFarland missed Three Point Jumper.",2,3,-1,0.482295215574986,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
11,1,"18:38",2318,2318,"Divine Myles Defensive Rebound.",2,3,-1,0.482295215574986,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
12,1,"18:28",2308,2308,"B.J. Glasford missed Layup.",2,3,-1,0.484166293095397,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
13,1,"18:28",2308,2308,"Christian Ellis Defensive Rebound.",2,3,-1,0.484166293095397,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
14,1,"18:18",2298,2298,"Jalen Henry made Three Point Jumper. Assisted by David McFarland.",2,6,-4,0.424136235806964,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
15,1,"17:55",2275,2275,"Divine Myles missed Three Point Jumper.",2,6,-4,0.418086356656478,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
16,1,"17:55",2275,2275,"Daniel Kinchen Defensive Rebound.",2,6,-4,0.418086356656478,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
17,1,"17:45",2265,2265,"Keenan Simmons made Jumper. Assisted by Daniel Kinchen.",2,8,-6,0.34033280137431,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
18,1,"17:30",2250,2250,"Foul on Christian Ellis.",2,8,-6,0.379051563644493,"Stetson","SIU-Edwardsville",4,4,0,0,NA,400990889,2017-11-18
