"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.923473626596754,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
2,1,"19:40",2380,2380,"Marcus Derrickson missed Layup.",0,0,0,0.919819627328809,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
3,1,"19:40",2380,2380,"JD Notae Defensive Rebound.",0,0,0,0.919819627328809,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
4,1,"19:24",2364,2364,"Tanner Rubio missed Layup.",0,0,0,0.907619734283224,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
5,1,"19:24",2364,2364,"Radwan Bakkali Offensive Rebound.",0,0,0,0.907619734283224,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
6,1,"19:20",2360,2360,"Radwan Bakkali Turnover.",0,0,0,0.907619734283224,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
7,1,"19:10",2350,2350,"Jamorko Pickett made Three Point Jumper. Assisted by Jonathan Mulmore.",3,0,3,0.93647074291564,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
8,1,"19:00",2340,2340,"Foul on Jonathan Mulmore.",3,0,3,0.929289535179738,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
9,1,"18:53",2333,2333,"JD Notae missed Three Point Jumper.",3,0,3,0.933065791582523,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
10,1,"18:53",2333,2333,"Tanner Rubio Offensive Rebound.",3,0,3,0.933065791582523,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
11,1,"18:49",2329,2329,"Tanner Rubio made Three Point Jumper.",3,3,0,0.913181226625846,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
12,1,"18:19",2299,2299,"Jessie Govan made Three Point Jumper. Assisted by Marcus Derrickson.",6,3,3,0.933130156055333,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
13,1,"17:56",2276,2276,"Radwan Bakkali missed Jumper.",6,3,3,0.933170036941007,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
14,1,"17:56",2276,2276,"Marcus Derrickson Defensive Rebound.",6,3,3,0.933170036941007,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
15,1,"17:49",2269,2269,"Jamorko Pickett missed Jumper.",6,3,3,0.939996829633243,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
16,1,"17:49",2269,2269,"Marcus Derrickson Offensive Rebound.",6,3,3,0.939996829633243,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
17,1,"17:37",2257,2257,"Jessie Govan made Jumper. Assisted by Jamorko Pickett.",8,3,5,0.938899402965152,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
18,1,"17:21",2241,2241,"Tanner Rubio Turnover.",8,3,5,0.934104098314619,"Georgetown","Jacksonville",4,4,0,0,20.8,400988416,2017-11-12
19,1,"17:08",2228,2228,"Foul on Tanner Rubio.",8,3,5,0.944118090866749,"Georgetown","Jacksonville",4,4,1,0,20.8,400988416,2017-11-12
20,1,"17:08",2228,2228,"Georgetown  Timeout",8,3,5,0.944118090866749,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
21,1,"16:56",2216,2216,"Jamorko Pickett missed Three Point Jumper.",8,3,5,0.947666592687552,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
22,1,"16:56",2216,2216,"Tanner Rubio Defensive Rebound.",8,3,5,0.947666592687552,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
23,1,"16:35",2195,2195,"JD Notae missed Jumper.",8,3,5,0.949278327005865,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
24,1,"16:35",2195,2195,"Kaleb Johnson Defensive Rebound.",8,3,5,0.949278327005865,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
25,1,"16:28",2188,2188,"Kaleb Johnson Turnover.",8,3,5,0.943307536062028,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
26,1,"16:11",2171,2171,"Foul on Kaleb Johnson.",8,3,5,0.941882786443451,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
27,1,"16:11",2171,2171,"Devin Harris made Free Throw.",8,4,4,0.935642832053129,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
28,1,"16:11",2171,2171,"Devin Harris made Free Throw.",8,5,3,0.928783560742602,"Georgetown","Jacksonville",3,4,1,0,20.8,400988416,2017-11-12
29,1,"15:59",2159,2159,"Kaleb Johnson Turnover.",8,5,3,0.930377183054801,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
30,1,"15:58",2158,2158,"Devin Harris Steal.",8,5,3,0.930377183054801,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
31,1,"15:50",2150,2150,"Tanner Rubio made Jumper.",8,7,1,0.913215125908279,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
32,1,"15:28",2128,2128,"Kaleb Johnson missed Three Point Jumper.",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
33,1,"15:28",2128,2128,"Jessie Govan Offensive Rebound.",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
34,1,"15:27",2127,2127,"Foul on Devin Harris.",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
35,1,"15:27",2127,2127,"Official TV Timeout",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
36,1,"15:21",2121,2121,"Marcus Derrickson missed Jumper.",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
37,1,"15:21",2121,2121,"Tanner Rubio Defensive Rebound.",8,7,1,0.912270621602715,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
38,1,"14:51",2091,2091,"Devin Harris Turnover.",8,7,1,0.907496540613563,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
39,1,"14:51",2091,2091,"Foul on Devin Harris.",8,7,1,0.907496540613563,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
40,1,"14:39",2079,2079,"Jamorko Pickett Turnover.",8,7,1,0.914421466359922,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
41,1,"14:27",2067,2067,"Foul on Jagan Mosely.",8,7,1,0.908983426038442,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
42,1,"14:27",2067,2067,"Damien Sears missed Free Throw.",8,7,1,0.908983426038442,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
43,1,"14:27",2067,2067,"Jacksonville Deadball Team Rebound.",8,7,1,0.908983426038442,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
44,1,"14:27",2067,2067,"Damien Sears missed Free Throw.",8,7,1,0.908983426038442,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
45,1,"14:27",2067,2067,"Jessie Govan Defensive Rebound.",8,7,1,0.908983426038442,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
46,1,"14:08",2048,2048,"Jessie Govan missed Jumper.",8,7,1,0.905003716186021,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
47,1,"14:08",2048,2048,"Jonathan Mulmore Offensive Rebound.",8,7,1,0.905003716186021,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
48,1,"14:03",2043,2043,"Foul on Jalyn Hinton.",8,7,1,0.905003716186021,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
49,1,"14:03",2043,2043,"Jonathan Mulmore made Free Throw.",9,7,2,0.914063493883391,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
50,1,"14:03",2043,2043,"Jonathan Mulmore made Free Throw.",10,7,3,0.922333392507144,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
51,1,"13:48",2028,2028,"Cody Helgeland Turnover.",10,7,3,0.931183142082003,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
52,1,"13:46",2026,2026,"Jessie Govan Steal.",10,7,3,0.931183142082003,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
53,1,"13:44",2024,2024,"Jagan Mosely made Layup.",12,7,5,0.946280196868443,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
54,1,"13:29",2009,2009,"Tanner Rubio missed Three Point Jumper.",12,7,5,0.938054799567562,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
55,1,"13:29",2009,2009,"Tanner Rubio Offensive Rebound.",12,7,5,0.938054799567562,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
56,1,"13:22",2002,2002,"JD Notae missed Three Point Jumper.",12,7,5,0.938054799567562,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
57,1,"13:22",2002,2002,"Jonathan Mulmore Defensive Rebound.",12,7,5,0.938054799567562,"Georgetown","Jacksonville",3,4,0,0,20.8,400988416,2017-11-12
