"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.876372406677483,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
2,1,"19:52",2392,2392,"Foul on Hayden Howell.",0,0,0,0.876372406677483,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
3,1,"19:52",2392,2392,"Hayden Howell Turnover.",0,0,0,0.876372406677483,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
4,1,"19:36",2376,2376,"Foul on Hayden Howell.",0,0,0,0.868529296286301,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
5,1,"19:32",2372,2372,"Tanner Leissner missed Jumper.",0,0,0,0.868529296286301,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
6,1,"19:32",2372,2372,"Jaylen Franklin Defensive Rebound.",0,0,0,0.868529296286301,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
7,1,"19:16",2356,2356,"Jaren Lewis made Jumper. Assisted by Drake Green.",0,2,-2,0.851902831118266,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
8,1,"19:04",2344,2344,"Jordan Reed missed Three Point Jumper.",0,2,-2,0.837047321569553,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
9,1,"19:04",2344,2344,"Drake Green Defensive Rebound.",0,2,-2,0.837047321569553,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
10,1,"18:50",2330,2330,"Jaren Lewis missed Jumper.",0,2,-2,0.841454667327325,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
11,1,"18:50",2330,2330,"David Watkins Defensive Rebound.",0,2,-2,0.841454667327325,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
12,1,"18:36",2316,2316,"Jordan Reed missed Jumper.",0,2,-2,0.825462516437278,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
13,1,"18:36",2316,2316,"Jalone Friday Block.",0,2,-2,0.825462516437278,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
14,1,"18:33",2313,2313,"Jaylen Franklin Defensive Rebound.",0,2,-2,0.825462516437278,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
15,1,"18:28",2308,2308,"Foul on Jaylen Franklin.",0,2,-2,0.827631683443982,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
16,1,"18:28",2308,2308,"Jaylen Franklin Turnover.",0,2,-2,0.827631683443982,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
17,1,"18:07",2287,2287,"David Watkins missed Three Point Jumper.",0,2,-2,0.831204767815117,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
18,1,"18:07",2287,2287,"Jaylen Franklin Defensive Rebound.",0,2,-2,0.831204767815117,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
19,1,"17:44",2264,2264,"Foul on Jaren Lewis.",0,2,-2,0.836751457815064,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
20,1,"17:44",2264,2264,"Jaren Lewis Turnover.",0,2,-2,0.836751457815064,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
21,1,"17:23",2243,2243,"Jordan Reed missed Three Point Jumper.",0,2,-2,0.824083864015123,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
22,1,"17:23",2243,2243,"Jalone Friday Defensive Rebound.",0,2,-2,0.824083864015123,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
23,1,"17:10",2230,2230,"Jaren Lewis missed Three Point Jumper.",0,2,-2,0.830922443004564,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
24,1,"17:10",2230,2230,"Daniel Dion Defensive Rebound.",0,2,-2,0.830922443004564,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
25,1,"16:55",2215,2215,"Tanner Leissner missed Layup.",0,2,-2,0.820155401170412,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
26,1,"16:55",2215,2215,"Jalone Friday Defensive Rebound.",0,2,-2,0.820155401170412,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
27,1,"16:53",2213,2213,"Foul on Tanner Leissner.",0,2,-2,0.820155401170412,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
28,1,"16:39",2199,2199,"Jovan Crnic missed Jumper.",0,2,-2,0.836099330017863,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
29,1,"16:39",2199,2199,"Tanner Leissner Defensive Rebound.",0,2,-2,0.836099330017863,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
30,1,"16:25",2185,2185,"Jaleen Smith Turnover.",0,2,-2,0.828484401025168,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
31,1,"16:24",2184,2184,"Jalone Friday Steal.",0,2,-2,0.828484401025168,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
32,1,"16:09",2169,2169,"Jalone Friday missed Jumper.",0,2,-2,0.823302763403689,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
33,1,"16:09",2169,2169,"Tanner Leissner Defensive Rebound.",0,2,-2,0.823302763403689,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
34,1,"15:45",2145,2145,"Jordan Reed missed Layup.",0,2,-2,0.833852438100236,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
35,1,"15:45",2145,2145,"Jalone Friday Defensive Rebound.",0,2,-2,0.833852438100236,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
36,1,"15:37",2137,2137,"Jaylen Franklin made Jumper.",0,4,-4,0.784758912841115,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
37,1,"15:16",2116,2116,"Tanner Leissner missed Three Point Jumper.",0,4,-4,0.795833655923912,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
38,1,"15:16",2116,2116,"Jaren Lewis Defensive Rebound.",0,4,-4,0.795833655923912,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
39,1,"14:58",2098,2098,"Jalone Friday made Jumper.",0,6,-6,0.722576472205696,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
40,1,"14:44",2084,2084,"Jaleen Smith missed Layup.",0,6,-6,0.745138579553125,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
41,1,"14:44",2084,2084,"Tanner Leissner Offensive Rebound.",0,6,-6,0.745138579553125,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
42,1,"14:39",2079,2079,"Foul on Drake Green.",0,6,-6,0.756373687046596,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
43,1,"14:39",2079,2079,"Official TV Timeout",0,6,-6,0.756373687046596,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
44,1,"14:39",2079,2079,"Daniel Dion made Free Throw.",1,6,-5,0.775569572044119,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
45,1,"14:39",2079,2079,"Daniel Dion made Free Throw.",2,6,-4,0.793665566776179,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
46,1,"14:19",2059,2059,"Hayden Farquhar missed Three Point Jumper.",2,6,-4,0.793236878400396,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
47,1,"14:19",2059,2059,"Daniel Dion Defensive Rebound.",2,6,-4,0.793236878400396,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
48,1,"13:57",2037,2037,"Jaleen Smith made Layup.",4,6,-2,0.835911312026397,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
49,1,"13:38",2018,2018,"Drake Green Turnover.",4,6,-2,0.820517820713989,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
50,1,"13:36",2016,2016,"Keon Burns Steal.",4,6,-2,0.820517820713989,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
51,1,"13:32",2012,2012,"Foul on Jaylen Franklin.",4,6,-2,0.820517820713989,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
52,1,"13:32",2012,2012,"Jaleen Smith made Free Throw.",5,6,-1,0.836916981112311,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
53,1,"13:32",2012,2012,"Jaleen Smith missed Free Throw.",5,6,-1,0.836916981112311,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
54,1,"13:32",2012,2012,"Hayden Farquhar Defensive Rebound.",5,6,-1,0.836916981112311,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
55,1,"13:05",1985,1985,"Hayden Farquhar made Jumper.",5,8,-3,0.77689806170152,"New Hampshire","Abilene Christian",4,4,0,0,10.8,400918719,2016-11-17
