"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.69823457174928,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
2,1,"19:43",2383,2383,"Sam McDaniel Turnover.",0,0,0,0.695679898216733,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
3,1,"19:31",2371,2371,"Sabri Thompson missed Three Point Jumper.",0,0,0,0.699004652442031,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
4,1,"19:31",2371,2371,"Northwestern St Deadball Team Rebound.",0,0,0,0.699004652442031,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
5,1,"19:03",2343,2343,"Devonte Hall Turnover.",0,0,0,0.686483812551524,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
6,1,"18:43",2323,2323,"Sam Alabakis missed Jumper.",0,0,0,0.700708921942252,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
7,1,"18:43",2323,2323,"Sabri Thompson Defensive Rebound.",0,0,0,0.700708921942252,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
8,1,"18:35",2315,2315,"Zeek Woodley made Three Point Jumper. Assisted by Devonte Hall.",0,3,-3,0.61059064492976,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
9,1,"18:12",2292,2292,"Marcus Washington Turnover.",0,3,-3,0.628965578557139,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
10,1,"17:40",2260,2260,"Sabri Thompson made Three Point Jumper. Assisted by Tra'von Joseph.",0,6,-6,0.522060063014425,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
11,1,"17:21",2241,2241,"Sam McDaniel missed Jumper.",0,6,-6,0.555700066123023,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
12,1,"17:21",2241,2241,"Ishmael Lane Defensive Rebound.",0,6,-6,0.555700066123023,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
13,1,"17:15",2235,2235,"Tra'von Joseph missed Layup.",0,6,-6,0.531312918748885,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
14,1,"17:15",2235,2235,"Sam McDaniel Defensive Rebound.",0,6,-6,0.531312918748885,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
15,1,"17:01",2221,2221,"Marcus Washington missed Jumper.",0,6,-6,0.547743639776544,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
16,1,"17:01",2221,2221,"Ishmael Lane Defensive Rebound.",0,6,-6,0.547743639776544,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
17,1,"16:57",2217,2217,"Tra'von Joseph missed Three Point Jumper.",0,6,-6,0.504949002942776,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
18,1,"16:57",2217,2217,"Travis Munnings Defensive Rebound.",0,6,-6,0.504949002942776,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
19,1,"16:31",2191,2191,"Marcus Washington missed Three Point Jumper.",0,6,-6,0.535819501618971,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
20,1,"16:31",2191,2191,"Devonte Hall Defensive Rebound.",0,6,-6,0.535819501618971,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
21,1,"16:21",2181,2181,"Ishmael Lane missed Jumper.",0,6,-6,0.534113536399664,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
22,1,"16:21",2181,2181,"Sam McDaniel Defensive Rebound.",0,6,-6,0.534113536399664,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
23,1,"16:04",2164,2164,"Sam Alabakis Turnover.",0,6,-6,0.526272041281103,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
24,1,"16:04",2164,2164,"Foul on Sam Alabakis.",0,6,-6,0.526272041281103,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
25,1,"15:58",2158,2158,"Josh Boyd Turnover.",0,6,-6,0.505765076027456,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
26,1,"15:58",2158,2158,"Foul on Josh Boyd.",0,6,-6,0.505765076027456,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
27,1,"15:58",2158,2158,"Official TV Timeout",0,6,-6,0.505765076027456,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
28,1,"15:31",2131,2131,"Jordon Harris missed Jumper.",0,6,-6,0.510594887654815,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
29,1,"15:31",2131,2131,"Iziahiah Sweeney Defensive Rebound.",0,6,-6,0.510594887654815,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
30,1,"15:30",2130,2130,"Foul on Roderick Taylor.",0,6,-6,0.510594887654815,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
31,1,"15:17",2117,2117,"Reginald Kissoonlal missed Three Point Jumper.",0,6,-6,0.517829924208355,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
32,1,"15:17",2117,2117,"Nick Coppola Defensive Rebound.",0,6,-6,0.517829924208355,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
33,1,"15:07",2107,2107,"Jordon Harris Turnover.",0,6,-6,0.518597211725659,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
34,1,"15:07",2107,2107,"Malik Metoyer Steal.",0,6,-6,0.518597211725659,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
35,1,"14:43",2083,2083,"Foul on Sam McDaniel.",0,6,-6,0.528562601813699,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
36,1,"14:43",2083,2083,"Iziahiah Sweeney made Free Throw.",0,7,-7,0.501110269928631,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
37,1,"14:43",2083,2083,"Iziahiah Sweeney made Free Throw.",0,8,-8,0.473651242511455,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
38,1,"14:25",2065,2065,"Marvin Jean-Pierre made Jumper. Assisted by Nick Coppola.",2,8,-6,0.499882211581329,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
39,1,"14:08",2048,2048,"Josh Boyd missed Jumper.",2,8,-6,0.509453145714449,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
40,1,"14:08",2048,2048,"Josh Boyd Offensive Rebound.",2,8,-6,0.509453145714449,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
41,1,"14:06",2046,2046,"Josh Boyd made Layup.",2,10,-8,0.454485596667336,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
42,1,"13:44",2024,2024,"Sam McDaniel missed Three Point Jumper.",2,10,-8,0.420629700195571,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
43,1,"13:44",2024,2024,"Bailey Walker Defensive Rebound.",2,10,-8,0.420629700195571,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
44,1,"13:19",1999,1999,"Josh Boyd made Three Point Jumper.",2,13,-11,0.337696714940708,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
45,1,"13:00",1980,1980,"Roderick Taylor missed Layup.",2,13,-11,0.334548454261492,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
46,1,"13:00",1980,1980,"Northwestern St Defensive Rebound.",2,13,-11,0.334548454261492,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
47,1,"12:51",1971,1971,"Zeek Woodley made Layup. Assisted by Ishmael Lane.",2,15,-13,0.293117789329181,"UL Monroe","Northwestern State",4,4,0,0,3.6,400915990,2016-12-17
