"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.670974856387565,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
2,1,"19:29",2369,2369,"Niem Stevenson missed Three Point Jumper.",0,0,0,0.658012645056712,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
3,1,"19:29",2369,2369,"Kansas St Deadball Team Rebound.",0,0,0,0.658012645056712,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
4,1,"19:10",2350,2350,"Foul on Aaron Ross.",0,0,0,0.679594260316177,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
5,1,"19:07",2347,2347,"Wesley Iwundu made Jumper. Assisted by Kamau Stokes.",2,0,2,0.699905522815505,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
6,1,"18:34",2314,2314,"Keenan Evans missed Jumper.",2,0,2,0.69581200830952,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
7,1,"18:34",2314,2314,"Wesley Iwundu Defensive Rebound.",2,0,2,0.69581200830952,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
8,1,"18:21",2301,2301,"Wesley Iwundu missed Three Point Jumper.",2,0,2,0.698873866232261,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
9,1,"18:21",2301,2301,"Aaron Ross Defensive Rebound.",2,0,2,0.698873866232261,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
10,1,"18:08",2288,2288,"Justin Gray missed Jumper.",2,0,2,0.70392594943946,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
11,1,"18:08",2288,2288,"Kamau Stokes Defensive Rebound.",2,0,2,0.70392594943946,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
12,1,"17:56",2276,2276,"Keenan Evans Turnover.",2,0,2,0.712051527802964,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
13,1,"17:56",2276,2276,"Kamau Stokes Turnover.",2,0,2,0.712051527802964,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
14,1,"17:56",2276,2276,"Keenan Evans Steal.",2,0,2,0.712051527802964,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
15,1,"17:54",2274,2274,"Dean Wade made Three Point Jumper. Assisted by Kamau Stokes.",5,0,5,0.771325462224728,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
16,1,"17:28",2248,2248,"Niem Stevenson Turnover.",5,0,5,0.759907567992222,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
17,1,"17:28",2248,2248,"Foul on Niem Stevenson.",5,0,5,0.759907567992222,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
18,1,"17:10",2230,2230,"Kamau Stokes made Layup.",7,0,7,0.81238130647288,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
19,1,"17:01",2221,2221,"Justin Gray Turnover.",7,0,7,0.803112973758626,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
20,1,"17:00",2220,2220,"Barry Brown Steal.",7,0,7,0.803112973758626,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
21,1,"16:41",2201,2201,"D.J. Johnson made Jumper. Assisted by Wesley Iwundu.",9,0,9,0.845281825562066,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
22,1,"16:33",2193,2193,"Anthony Livingston made Three Point Jumper. Assisted by Devon Thomas.",9,3,6,0.806242553196447,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
23,1,"16:19",2179,2179,"Kamau Stokes made Jumper. Assisted by Barry Brown.",11,3,8,0.819650377803063,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
24,1,"15:51",2151,2151,"Anthony Livingston made Three Point Jumper. Assisted by Zach Smith.",11,6,5,0.772603244784745,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
25,1,"15:38",2138,2138,"Wesley Iwundu Turnover.",11,6,5,0.779055467232975,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
26,1,"15:38",2138,2138,"Official TV Timeout",11,6,5,0.779055467232975,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
27,1,"15:08",2108,2108,"Keenan Evans missed Jumper.",11,6,5,0.767817533935871,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
28,1,"15:08",2108,2108,"Dean Wade Block.",11,6,5,0.767817533935871,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
29,1,"15:07",2107,2107,"Kansas St Deadball Team Rebound.",11,6,5,0.767817533935871,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
30,1,"14:52",2092,2092,"Dean Wade Turnover.",11,6,5,0.777201288577642,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
31,1,"14:52",2092,2092,"Foul on Dean Wade.",11,6,5,0.777201288577642,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
32,1,"14:28",2068,2068,"Devon Thomas missed Jumper.",11,6,5,0.770761714526922,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
33,1,"14:28",2068,2068,"Isaiah Maurice Block.",11,6,5,0.770761714526922,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
34,1,"14:26",2066,2066,"Devon Thomas Offensive Rebound.",11,6,5,0.770761714526922,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
35,1,"14:24",2064,2064,"Keenan Evans made Three Point Jumper. Assisted by Devon Thomas.",11,9,2,0.700850001528586,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
36,1,"14:02",2042,2042,"Barry Brown missed Three Point Jumper.",11,9,2,0.691860836912801,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
37,1,"14:02",2042,2042,"Zach Smith Block.",11,9,2,0.691860836912801,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
38,1,"13:56",2036,2036,"Keenan Evans Defensive Rebound.",11,9,2,0.715883910644413,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
39,1,"13:55",2035,2035,"Foul on Kamau Stokes.",11,9,2,0.715883910644413,"Kansas State","Texas Tech",4,4,0,0,3,400916263,2017-03-04
