"coefficient","estimate","std_error","z_value","p_value","min_time","max_time"
"timeout_ind",-0.0411896088479268,0.0501624945754684,-0.821123614296293,0.411575860446999,2150,2250
"score_diff",0.0966627818613598,0.00194886099671541,49.5996287186589,0,2140,2240
"favored_by",0.157918779171432,0.00102240613994744,154.457972229657,0,2140,2240
"timeout_diff",-0.0407128341505174,0.0353516157465012,-1.15165412643259,0.249463229912492,2140,2240
"timeout_ind",-0.0378988994971109,0.0479417723298228,-0.79051936662624,0.429224516521569,2140,2240
"score_diff",0.0992558277365018,0.00190534512449562,52.0933590772836,0,2130,2230
"favored_by",0.156914798358624,0.00101594806772962,154.451593878502,0,2130,2230
"timeout_diff",-0.0571860108620409,0.0328651902398429,-1.74001764312666,0.0818559200107786,2130,2230
"timeout_ind",-0.0698012021065555,0.0460632374449262,-1.51533426607304,0.1296877748424,2130,2230
"score_diff",0.100156034645474,0.00187077646960326,53.5371468867762,0,2120,2220
"favored_by",0.156208007497452,0.00101341113368018,154.140804561902,0,2120,2220
"timeout_diff",-0.0404034918115862,0.0307495499385844,-1.31395392427803,0.188861710230009,2120,2220
"timeout_ind",-0.0522933789995837,0.0443281986514602,-1.179686533413,0.238124911855681,2120,2220
"score_diff",0.100208990376934,0.00183958970847497,54.4735545732138,0,2110,2210
"favored_by",0.15677948903841,0.00101544127360513,154.39542700662,0,2110,2210
"timeout_diff",-0.0460369827886921,0.0290965302114606,-1.58221555814785,0.113600369837574,2110,2210
"timeout_ind",-0.0784942111310949,0.043330314357545,-1.81153107922068,0.0700586826404025,2110,2210
"score_diff",0.0992727013628929,0.0018110703219884,54.8143824994604,0,2100,2200
"favored_by",0.156608510676841,0.00101682168071634,154.017674531204,0,2100,2200
"timeout_diff",-0.0304142702749723,0.0277919495195537,-1.09435540869753,0.27379913279191,2100,2200
"timeout_ind",-0.0955077023246031,0.0428708292895828,-2.2278016055969,0.0258937477490963,2100,2200
"score_diff",0.10049202391523,0.00178414799768958,56.3249371943157,0,2090,2190
"favored_by",0.155843637833312,0.00101631649470694,153.341639779496,0,2090,2190
"timeout_diff",-0.0285636589052164,0.0267635272638388,-1.06726062763072,0.285854161977549,2090,2190
"timeout_ind",-0.095633983345243,0.0425014359740593,-2.25013534610014,0.0244403549419973,2090,2190
"score_diff",0.0995744067841252,0.00175280195708007,56.8087035628387,0,2080,2180
"favored_by",0.155087869830768,0.00101562668452858,152.701649329699,0,2080,2180
"timeout_diff",-0.0250717751546211,0.0256756231685151,-0.976481660837176,0.328825831579589,2080,2180
"timeout_ind",-0.111877837732592,0.0420002455378857,-2.66374246864042,0.00772766981294337,2080,2180
"score_diff",0.100908791049929,0.00173728970624503,58.0840320915918,0,2070,2170
"favored_by",0.155809942553063,0.00102338201868216,152.250029518502,0,2070,2170
"timeout_diff",-0.0168643292830985,0.024983390076865,-0.675021653635196,0.499662007745431,2070,2170
"timeout_ind",-0.124397456428381,0.0422247236896559,-2.94608100559,0.00321828105407438,2070,2170
"score_diff",0.102055563994312,0.00170955611916426,59.6971125137462,0,2060,2160
"favored_by",0.155477300709709,0.00102156901981886,152.194612104894,0,2060,2160
"timeout_diff",-0.0282368513148501,0.0240825561990735,-1.17250224940558,0.240995469540723,2060,2160
"timeout_ind",-0.119139704120057,0.0421226013071302,-2.82840328999079,0.00467808330831432,2060,2160
"score_diff",0.102560918903985,0.00169808242313082,60.3980805094785,0,2050,2150
"favored_by",0.155766712837133,0.00103337538788457,150.73584552464,0,2050,2150
"timeout_diff",-0.0163766122188063,0.0234574796291377,-0.698140315060278,0.485089447914131,2050,2150
"timeout_ind",-0.0803034523385404,0.0424876061427058,-1.89004417120654,0.0587520527738931,2050,2150
"score_diff",0.103825172444503,0.00167793629356526,61.876707025567,0,2040,2140
"favored_by",0.155126592754564,0.00103699492955064,149.592431297407,0,2040,2140
"timeout_diff",-0.0305515714432657,0.0228524153881553,-1.33690775895405,0.181252747850608,2040,2140
"timeout_ind",-0.065307149701732,0.0425940924941495,-1.53324430402414,0.125215671885099,2040,2140
"score_diff",0.102460864864605,0.00165911556611087,61.7563158091414,0,2030,2130
"favored_by",0.155664913199632,0.00104554643651957,148.883787235516,0,2030,2130
"timeout_diff",-0.0110347785180398,0.0223831713929634,-0.492994416399316,0.622016532618697,2030,2130
"timeout_ind",-0.067384952641285,0.0428282966437961,-1.57337456592605,0.115632112708606,2030,2130
"score_diff",0.103526336525805,0.00164434946231681,62.9588411090802,0,2020,2120
"favored_by",0.156102335349292,0.0010515206903009,148.453888534159,0,2020,2120
"timeout_diff",-0.0229312769256319,0.0219213638128116,-1.04606981214509,0.295528801602666,2020,2120
"timeout_ind",-0.0584472188727978,0.0430132318935474,-1.35881951436357,0.174203788023827,2020,2120
"score_diff",0.103701937246867,0.00162341139983937,63.8790249083676,0,2010,2110
"favored_by",0.15578264456842,0.00105433689533775,147.754143156031,0,2010,2110
"timeout_diff",-0.00960423947506855,0.0215188927328698,-0.446316620204078,0.655368552355959,2010,2110
"timeout_ind",-0.0614968671453113,0.0428535923522228,-1.4350457865902,0.151274050645631,2010,2110
"score_diff",0.103808808101629,0.00160182263000109,64.8066809379255,0,2000,2100
"favored_by",0.155624584614858,0.00105493604769373,147.520397046892,0,2000,2100
"timeout_diff",-0.0110758496314076,0.0209377791236136,-0.5289887511955,0.596813253232011,2000,2100
"timeout_ind",0.00801151977247199,0.0419263261577565,0.191085661603809,0.848458481036589,2000,2100
"score_diff",0.103684324575578,0.00157993316863548,65.625766098148,0,1990,2090
"favored_by",0.155210677036064,0.00105430289356342,147.216400508464,0,1990,2090
"timeout_diff",0.00824056563247182,0.0204892070563963,0.402190558658017,0.687543790038452,1990,2090
"timeout_ind",0.077858039730818,0.0413285638658202,1.88387963306919,0.0595812587500469,1990,2090
"score_diff",0.10489691554884,0.00156548962199557,67.0058198246788,0,1980,2080
"favored_by",0.155046457921199,0.00105242505588245,147.323039350478,0,1980,2080
"timeout_diff",0.00737224359221319,0.0200618437923901,0.367475874526031,0.713264084306041,1980,2080
"timeout_ind",0.133731727842257,0.0409660637909705,3.26445148659201,0.00109676243517959,1980,2080
"score_diff",0.105414379314675,0.00154871865471117,68.0655450194307,0,1970,2070
"favored_by",0.154571221933581,0.00105013217875759,147.192158339967,0,1970,2070
"timeout_diff",0.000767361942499099,0.0197261328280458,0.0389007794476622,0.968969495131491,1970,2070
"timeout_ind",0.186342549037485,0.0399943819780573,4.65921811567737,3.17412732043911e-06,1970,2070
"score_diff",0.104851013068351,0.00153507417123771,68.3035484753225,0,1960,2060
"favored_by",0.154831548944512,0.00105346527388937,146.973566933893,0,1960,2060
"timeout_diff",0.00585385219925219,0.0194542029340601,0.300904242599596,0.763487515041258,1960,2060
"timeout_ind",0.185837112059634,0.0393631986541346,4.72108767614377,2.34586783711202e-06,1960,2060
"score_diff",0.105449543585187,0.00151753975445993,69.4871704515676,0,1950,2050
"favored_by",0.153633292465016,0.0010484859984929,146.528702038796,0,1950,2050
"timeout_diff",0.00704180539012168,0.0191050926348688,0.368582635253475,0.712438840717732,1950,2050
"timeout_ind",0.216910281443491,0.0383910042251962,5.65002884975673,1.60420911498023e-08,1950,2050
"score_diff",0.106289406044229,0.00151106700195128,70.3406307642047,0,1940,2040
"favored_by",0.153793627242113,0.00105105364976134,146.323289279319,0,1940,2040
"timeout_diff",0.00932287876942089,0.0188597227509701,0.494327456056658,0.621074937754534,1940,2040
"timeout_ind",0.221797975810109,0.0377607158661482,5.87377571432502,4.25979613757267e-09,1940,2040
"score_diff",0.108312053895613,0.00150227452962963,72.0987088307463,0,1930,2030
"favored_by",0.152533408750095,0.00104631855862728,145.781041053322,0,1930,2030
"timeout_diff",0.00498354054850664,0.0185221517381956,0.269058402012213,0.787884740762394,1930,2030
"timeout_ind",0.252890362995399,0.0369133881622615,6.85091170400722,7.33808003942186e-12,1930,2030
"score_diff",0.10820641862094,0.0014918116504407,72.5335658754069,0,1920,2020
"favored_by",0.15285838238323,0.0010472536274719,145.961186835165,0,1920,2020
"timeout_diff",0.00898309844324375,0.018231643526225,0.492720167017426,0.622210325959042,1920,2020
"timeout_ind",0.273310709070265,0.0363291924276056,7.52317050853526,5.34636254479793e-14,1920,2020
"score_diff",0.109367255898423,0.00147041033984329,74.3787315247517,0,1910,2010
"favored_by",0.152281336001175,0.0010368557621187,146.868389572339,0,1910,2010
"timeout_diff",0.00382832658606102,0.017739354328156,0.21580980430526,0.829136005668317,1910,2010
"timeout_ind",0.288692159264982,0.0354858530865738,8.13541550095098,4.1052789382997e-16,1910,2010
"score_diff",0.110017631816836,0.00145426692191452,75.6516084901386,0,1900,2000
"favored_by",0.152430946095118,0.00103415677788993,147.396361319736,0,1900,2000
"timeout_diff",-0.0129625916894125,0.0174183622237455,-0.7441911887526,0.456760817899202,1900,2000
"timeout_ind",0.26954221176284,0.0350377675099174,7.69290485435598,1.43831474670856e-14,1900,2000
"score_diff",0.11201791441951,0.001445725021074,77.4821717730903,0,1890,1990
"favored_by",0.152517969605221,0.00103291708884657,147.657514094895,0,1890,1990
"timeout_diff",-0.0409160772604659,0.0171157433715947,-2.39055215845139,0.0168230593988258,1890,1990
"timeout_ind",0.237690958396454,0.0348277772834465,6.82475245152746,8.80770599609798e-12,1890,1990
"score_diff",0.112614475807535,0.00143709155017205,78.3627708297723,0,1880,1980
"favored_by",0.15312937617732,0.0010363985997629,147.7514309768,0,1880,1980
"timeout_diff",-0.0495525100837699,0.0168736030911124,-2.93668814041679,0.00331737524568875,1880,1980
"timeout_ind",0.23367928315846,0.0344451571396532,6.78409688221307,1.16814922280388e-11,1880,1980
"score_diff",0.113478793749791,0.00142696478847154,79.5245928046625,0,1870,1970
"favored_by",0.152487624082452,0.00103416990074653,147.449296263967,0,1870,1970
"timeout_diff",-0.0606948694822875,0.0166270346330699,-3.65037246999956,0.000261860301443726,1870,1970
"timeout_ind",0.204427813732853,0.034315484418301,5.95730519904386,2.56431089854926e-09,1870,1970
"score_diff",0.114932927881543,0.00141939603236401,80.9731218496658,0,1860,1960
"favored_by",0.151990809643642,0.00103297656762138,147.138680980566,0,1860,1960
"timeout_diff",-0.0691236317046628,0.0163311679287055,-4.23262022694428,2.309843629473e-05,1860,1960
"timeout_ind",0.178215512866811,0.0342245950229974,5.2072351110965,1.91675171155126e-07,1860,1960
"score_diff",0.115480530838352,0.0014145287742491,81.6388700891957,0,1850,1950
"favored_by",0.152569219091873,0.00103831653509801,146.939024791194,0,1850,1950
"timeout_diff",-0.081418118807749,0.0161464158895508,-5.04248864668716,4.5951602766535e-07,1850,1950
"timeout_ind",0.148913644133599,0.0342499698543269,4.34784745116458,1.37480169988839e-05,1850,1950
"score_diff",0.116348451678797,0.00140571770021267,82.7680064505091,0,1840,1940
"favored_by",0.15154294446508,0.00103493402481191,146.427637735287,0,1840,1940
"timeout_diff",-0.0883623827411052,0.0158782505553187,-5.56499486094247,2.62160136302538e-08,1840,1940
"timeout_ind",0.114482314339345,0.0344612653133067,3.3220577740986,0.000893561899662891,1840,1940
"score_diff",0.116264837117952,0.00140052407019396,83.0152366477,0,1830,1930
"favored_by",0.151882260240084,0.0010398719715222,146.058615290644,0,1830,1930
"timeout_diff",-0.10654223792033,0.0156897834730231,-6.79054864609942,1.11707901827515e-11,1830,1930
"timeout_ind",0.0616897899955561,0.0347487899547476,1.77530757404482,0.0758471154917578,1830,1930
"score_diff",0.116791621870546,0.00139459862799996,83.7456882042408,0,1820,1920
"favored_by",0.152133761969809,0.0010431941925912,145.834556068533,0,1820,1920
"timeout_diff",-0.119995718960165,0.0154280654667708,-7.77775536528635,7.38226480431605e-15,1820,1920
"timeout_ind",0.0254098428594706,0.0349152570880902,0.727757575874704,0.466761998510292,1820,1920
"score_diff",0.117229334887897,0.00139825610444865,83.8396732293349,0,1810,1910
"favored_by",0.151610738749155,0.00105148795966215,144.186851933015,0,1810,1910
"timeout_diff",-0.119378930999132,0.0153333074686654,-7.78559558941152,6.93855605694441e-15,1810,1910
"timeout_ind",0.010269145063951,0.035356616162309,0.290444793042671,0.771475979919351,1810,1910
"score_diff",0.117524634794395,0.00139460997674234,84.2706109624427,0,1800,1900
"favored_by",0.150926655598297,0.0010559137971574,142.934637282516,0,1800,1900
"timeout_diff",-0.104278890152161,0.0151623162555857,-6.87750396406259,6.09103286594145e-12,1800,1900
"timeout_ind",-0.00543016483440706,0.0356640945612949,-0.15225859232384,0.878982982612673,1800,1900
"score_diff",0.116825070698767,0.00138682038517357,84.2395107165561,0,1790,1890
"favored_by",0.150151776629329,0.00105690117956993,142.067943088519,0,1790,1890
"timeout_diff",-0.103424017788656,0.0149677404739977,-6.90979496660343,4.85354681916648e-12,1790,1890
"timeout_ind",-0.0516109403419237,0.0356764710458673,-1.44663804543814,0.1479983247458,1790,1890
"score_diff",0.117550204369792,0.00138130457580098,85.100857862306,0,1780,1880
"favored_by",0.14962540220093,0.001059615245144,141.207294710635,0,1780,1880
"timeout_diff",-0.0877428005061317,0.0148136180224993,-5.92311752421762,3.15894915073114e-09,1780,1880
"timeout_ind",-0.087857424660052,0.0358902968210792,-2.44794366282453,0.0143674118496043,1780,1880
"score_diff",0.117639320496629,0.00137079355921286,85.8184076705029,0,1770,1870
"favored_by",0.148614879202699,0.00105726034460938,140.566020432372,0,1770,1870
"timeout_diff",-0.0903404609027247,0.0145559822457207,-6.20641461205983,5.42070515565011e-10,1770,1870
"timeout_ind",-0.0766070365597073,0.0353279598037999,-2.1684534568415,0.0301242022016405,1770,1870
"score_diff",0.117595218510839,0.00136502046703422,86.1490514983545,0,1760,1860
"favored_by",0.148738922300376,0.00106079450882799,140.21464200895,0,1760,1860
"timeout_diff",-0.0895069728583227,0.0144057244924881,-6.21329200797894,5.1885897660539e-10,1760,1860
"timeout_ind",-0.0914386312017449,0.0352143446267763,-2.59663021336529,0.00941432148948428,1760,1860
"score_diff",0.119118130703056,0.00136103439855597,87.520293998034,0,1750,1850
"favored_by",0.149132676944343,0.00106429715600863,140.123156491018,0,1750,1850
"timeout_diff",-0.0940029867991002,0.014259130587696,-6.59247674470516,4.32548956248542e-11,1750,1850
"timeout_ind",-0.109548110593478,0.0349035393486477,-3.13859604606895,0.00169759291607367,1750,1850
"score_diff",0.119031822486734,0.00135386381010928,87.9200859037115,0,1740,1840
"favored_by",0.148891139744034,0.00106509960326973,139.790813260052,0,1740,1840
"timeout_diff",-0.0978448241735665,0.0141092479645944,-6.93480080717962,4.06793937837761e-12,1740,1840
"timeout_ind",-0.086957438328667,0.0341687949050355,-2.54493723206644,0.0109297382904337,1740,1840
"score_diff",0.119801881296299,0.00134774721258211,88.8904686115241,0,1730,1830
"favored_by",0.148344663606782,0.00106363655915371,139.469316215319,0,1730,1830
"timeout_diff",-0.0887974195082159,0.0139837148526894,-6.35005936860464,2.15231847906768e-10,1730,1830
"timeout_ind",-0.0538709001366259,0.0333079093136146,-1.6173605983311,0.105800465671118,1730,1830
"score_diff",0.120712965984631,0.00134116053310308,90.0063512198163,0,1720,1820
"favored_by",0.147274010876796,0.0010608005169646,138.832898854735,0,1720,1820
"timeout_diff",-0.0849465935620082,0.0138623025782798,-6.12788482161015,8.90550129384298e-10,1720,1820
"timeout_ind",-0.0229985111928111,0.0325805974077448,-0.705895932630877,0.480252857165392,1720,1820
"score_diff",0.121910788316601,0.00133539965817318,91.2916126422962,0,1710,1810
"favored_by",0.147388906798765,0.00106008981422161,139.034358052942,0,1710,1810
"timeout_diff",-0.0970606932900684,0.0137266444383159,-7.07097016508551,1.53854218968681e-12,1710,1810
"timeout_ind",-0.0412070249392157,0.0318869440641616,-1.29228517026594,0.196258405705677,1710,1810
"score_diff",0.123157567328067,0.00133158784928469,92.4892543847001,0,1700,1800
"favored_by",0.146967532112778,0.00105736816233499,138.993717938536,0,1700,1800
"timeout_diff",-0.109756860988387,0.0135747344809084,-8.08537810759755,6.19716313473963e-16,1700,1800
"timeout_ind",-0.0309251710378189,0.0310626501583753,-0.995574134214067,0.319457107541349,1700,1800
"score_diff",0.124368458403541,0.00132729247802014,93.7008688462216,0,1690,1790
"favored_by",0.14640021961623,0.00105820447020684,138.34776145636,0,1690,1790
"timeout_diff",-0.112195877023527,0.0134440232335115,-8.3454093372778,7.09676452491435e-17,1690,1790
"timeout_ind",-0.000451764518116467,0.03030678421604,-0.014906382508157,0.988106867983748,1690,1790
"score_diff",0.124809606719101,0.001324998085655,94.1960656927307,0,1680,1780
"favored_by",0.146862356570447,0.00106277203545955,138.188013675898,0,1680,1780
"timeout_diff",-0.117526805440046,0.0133163470282164,-8.82575417950695,1.08724607253948e-18,1680,1780
"timeout_ind",0.00615240440875921,0.0297731126245376,0.206642969660105,0.836288699531095,1680,1780
"score_diff",0.125600872677139,0.00131468166333853,95.537099344784,0,1670,1770
"favored_by",0.147763820485713,0.00106044252890244,139.341658277935,0,1670,1770
"timeout_diff",-0.107931403031219,0.0131146308771346,-8.22984680563125,1.87453019644674e-16,1670,1770
"timeout_ind",0.00193909850769166,0.0293345914248141,0.0661027958293423,0.947295984972209,1670,1770
"score_diff",0.125808452667316,0.00130247816228324,96.5916023089204,0,1660,1760
"favored_by",0.147507655314611,0.00105295694622253,140.088971200383,0,1660,1760
"timeout_diff",-0.1124277066701,0.0128715606598695,-8.73458235881394,2.4455801841714e-18,1660,1760
"timeout_ind",-0.026848603507316,0.0286968118898288,-0.935595341057107,0.349481574228567,1660,1760
"score_diff",0.125459268527088,0.00129230102412512,97.0820777705585,0,1650,1750
"favored_by",0.146339538465835,0.00104572347476224,139.940951884156,0,1650,1750
"timeout_diff",-0.104378366587441,0.0126606101518334,-8.24433935929434,1.66075203619414e-16,1650,1750
"timeout_ind",-0.0149829420950408,0.0283786925071258,-0.52796449629519,0.597523978210571,1650,1750
"score_diff",0.126161347914466,0.0012858604178736,98.1143413085971,0,1640,1740
"favored_by",0.145893093729456,0.00104485506881671,139.629981308966,0,1640,1740
"timeout_diff",-0.103219933762989,0.012492522491704,-8.26253735636936,1.42608086192777e-16,1640,1740
"timeout_ind",-0.0234809999380883,0.0281121421043051,-0.83526185414709,0.403570290030978,1640,1740
"score_diff",0.125677915174929,0.00127785461406107,98.3507151690122,0,1630,1730
"favored_by",0.145862526651484,0.00104601979240195,139.445283646634,0,1630,1730
"timeout_diff",-0.099427672449584,0.0123328004366741,-8.06205151539758,7.50245696776037e-16,1630,1730
"timeout_ind",-0.0310254187554146,0.0280449328887984,-1.10627537881564,0.268607345206945,1630,1730
"score_diff",0.126335798167355,0.00127759076422484,98.8859670130818,0,1620,1720
"favored_by",0.146309324817247,0.00105086612188908,139.227368519822,0,1620,1720
"timeout_diff",-0.107146301860153,0.0122102943215616,-8.77507937470009,1.70783363146326e-18,1620,1720
"timeout_ind",-0.0276791284709366,0.028189373506837,-0.981899383617849,0.326149419467128,1620,1720
"score_diff",0.126439373475314,0.00127573939617655,99.1106599468969,0,1610,1710
"favored_by",0.145293380010533,0.00105084372465903,138.263546330523,0,1610,1710
"timeout_diff",-0.106519768948003,0.0121131591234175,-8.79372324450655,1.44683703056444e-18,1610,1710
"timeout_ind",-0.0285296406045597,0.0282389191004378,-1.0102950648744,0.312353944878006,1610,1710
"score_diff",0.126139206832917,0.00127191503472079,99.1726675049543,0,1600,1700
"favored_by",0.145677373963031,0.00105739604632878,137.769924966916,0,1600,1700
"timeout_diff",-0.101260811476434,0.0120356776921342,-8.41338677111732,3.98338782354712e-17,1600,1700
"timeout_ind",-0.0666555562637218,0.0287032095940655,-2.3222335483173,0.0202203634742786,1600,1700
"score_diff",0.126734646306349,0.00126828713727675,99.9258311319569,0,1590,1690
"favored_by",0.145832683274517,0.00106021564504281,137.550020089195,0,1590,1690
"timeout_diff",-0.111154910354997,0.0119028142193216,-9.3385403070949,9.76713151753426e-21,1590,1690
"timeout_ind",-0.092210119300306,0.0289942042640097,-3.18029487757889,0.00147125256922688,1590,1690
"score_diff",0.126370608562285,0.00126208095193409,100.128766200478,0,1580,1680
"favored_by",0.144621040152943,0.00105709317772554,136.810115891687,0,1580,1680
"timeout_diff",-0.108228144514139,0.0117573315595712,-9.20516223989909,3.41155466896132e-20,1580,1680
"timeout_ind",-0.103142206488543,0.0292548327601251,-3.52564676524582,0.000422450026351043,1580,1680
"score_diff",0.127450576404108,0.00127022020140728,100.337387378114,0,1570,1670
"favored_by",0.144164346174991,0.00106593934805433,135.246293739072,0,1570,1670
"timeout_diff",-0.102364093094239,0.0117667284231283,-8.69945233825872,3.33489683264903e-18,1570,1670
"timeout_ind",-0.113363912399458,0.0297983006123504,-3.80437508414399,0.000142162629366901,1570,1670
"score_diff",0.128357863770033,0.00127292205848034,100.837174526829,0,1560,1660
"favored_by",0.142967655394887,0.00107092394612874,133.499354376842,0,1560,1660
"timeout_diff",-0.0963140132677115,0.0117355231011448,-8.20704901158738,2.2669104829062e-16,1560,1660
"timeout_ind",-0.11861851087146,0.0301419106136375,-3.93533483633225,8.30807837629244e-05,1560,1660
"score_diff",0.129785592780911,0.00127904376159309,101.47079926277,0,1550,1650
"favored_by",0.14267195106772,0.00107759985797152,132.397893348174,0,1550,1650
"timeout_diff",-0.101724700751898,0.0116921710742129,-8.70024053755526,3.3118143517698e-18,1550,1650
"timeout_ind",-0.128749253542306,0.0304866365114286,-4.22313735705287,2.4092488667491e-05,1550,1650
"score_diff",0.130081697289779,0.00127674362354632,101.885527282651,0,1540,1640
"favored_by",0.142265404681436,0.00108090351776418,131.617116924282,0,1540,1640
"timeout_diff",-0.0865274145345798,0.0116471150886632,-7.42908556117918,1.09350998684443e-13,1540,1640
"timeout_ind",-0.127673298685173,0.0305456737537376,-4.17975061589697,2.91828949790368e-05,1540,1640
"score_diff",0.132211951647521,0.00128059481745393,103.242610266363,0,1530,1630
"favored_by",0.142157445819112,0.00108486971655865,131.036421838794,0,1530,1630
"timeout_diff",-0.0932392153306395,0.0115437162377447,-8.07705364636162,6.63503621385182e-16,1530,1630
"timeout_ind",-0.143331617684507,0.0304371619774471,-4.70909928431275,2.4881385850737e-06,1530,1630
