"coefficient","estimate","std_error","z_value","p_value","min_time","max_time"
"favored_by",0.161558396397502,0.00202055790012806,79.9573208900683,0,2349,2379
"timeout_diff",-11.8286123305428,87.4712894697019,-0.135228512146719,0.892431204707253,2349,2379
"timeout_ind",-12.3734553615783,87.4706035113505,-0.141458442778124,0.887507787713383,2349,2379
"score_diff",0.0655082606178797,0.00870856612575902,7.52227860153845,5.38297234651034e-14,2346,2376
"favored_by",0.162589155184347,0.00202478079786482,80.2996331038903,0,2346,2376
"timeout_diff",-11.5776973658631,99.2933254503711,-0.116600962988694,0.907176274577092,2346,2376
"timeout_ind",-12.1626148435443,99.2927928250515,-0.122492423644223,0.90250904586577,2346,2376
"score_diff",0.0760704639883755,0.00832037151085145,9.14267636837661,6.0925499921745e-20,2343,2373
"favored_by",0.163743355174927,0.00202873827588415,80.7119169196753,0,2343,2373
"timeout_diff",-0.977526022892544,1.27514436919865,-0.766600274059053,0.443319212486305,2343,2373
"timeout_ind",-1.62207988795202,1.23937320286988,-1.30879051136167,0.19060532197734,2343,2373
"score_diff",0.0711718937084571,0.00792664150076877,8.97882081604856,2.7368407052766e-19,2340,2370
"favored_by",0.161968189968616,0.00200420839209518,80.8140463873097,0,2340,2370
"timeout_diff",-0.840634410703361,1.26924377424293,-0.662311234266068,0.507771778485013,2340,2370
"timeout_ind",-1.61469593103647,1.2363135171846,-1.30605700624671,0.191533172286698,2340,2370
"score_diff",0.0722608688946414,0.00759041477793078,9.52001583691325,1.731526716868e-21,2337,2367
"favored_by",0.161454388817211,0.00198584340057328,81.3026791390511,0,2337,2367
"timeout_diff",0.727817833189887,0.764239321063816,0.952342823942595,0.340923146202394,2337,2367
"timeout_ind",0.113739729308109,0.713051310969405,0.159511282790405,0.873266069747155,2337,2367
"score_diff",0.0714778020742072,0.00731200097964279,9.77540925845159,1.4357587665918e-22,2334,2364
"favored_by",0.161339327006222,0.00196799848978176,81.981428260198,0,2334,2364
"timeout_diff",0.581753434903186,0.760086389026708,0.765378045577322,0.444046462285311,2334,2364
"timeout_ind",0.114789585006386,0.713004474325899,0.16099420009238,0.87209796870997,2334,2364
"score_diff",0.0783871199094786,0.00713158338682239,10.991545026918,4.19679591522966e-28,2331,2361
"favored_by",0.162637994210649,0.00196658064100003,82.7009026835256,0,2331,2361
"timeout_diff",0.894926855039135,0.825344133721781,1.08430752515751,0.278228469871209,2331,2361
"timeout_ind",0.476769508041049,0.789052406773382,0.604230471827176,0.545690424489784,2331,2361
"score_diff",0.0794966188717593,0.00695464288908003,11.4307262270191,2.93642604610061e-30,2328,2358
"favored_by",0.162192861304828,0.00195897017754175,82.7949619469752,0,2328,2358
"timeout_diff",1.28160023875591,0.752399521375148,1.70335068317634,0.0885024609890642,2328,2358
"timeout_ind",0.971278533085796,0.719051357790497,1.35077769141601,0.176766656330856,2328,2358
"score_diff",0.0809363172895236,0.0067634300522244,11.9667560194409,5.30629712725818e-33,2325,2355
"favored_by",0.162069028775339,0.0019539463861463,82.944460464436,0,2325,2355
"timeout_diff",1.42948186177932,0.839533637218748,1.70270945487662,0.0886224546033669,2325,2355
"timeout_ind",1.19403289793203,0.812054502273788,1.47038517068582,0.14145746537759,2325,2355
"score_diff",0.0892322014910614,0.00653461312526782,13.6553151319734,1.87675693092216e-42,2322,2352
"favored_by",0.160545774690118,0.00193350033815183,83.0337453385594,0,2322,2352
"timeout_diff",0.340639272142323,0.60573422769152,0.562357642295556,0.573872372356666,2322,2352
"timeout_ind",0.388785519637069,0.572237350226824,0.679413043351612,0.496876187688643,2322,2352
"score_diff",0.0854255571426672,0.00633904335111841,13.476096062286,2.16249973108139e-41,2319,2349
"favored_by",0.160665998248762,0.00193068709758537,83.2170052048829,0,2319,2349
"timeout_diff",0.0640499552237009,0.523301629713816,0.122395864233652,0.902585513749738,2319,2349
"timeout_ind",-0.155608304572373,0.491598018925234,-0.316535662435285,0.751595960889339,2319,2349
"score_diff",0.0847805879083465,0.00620134800641706,13.6713159494705,1.50645947021855e-42,2316,2346
"favored_by",0.159399228055557,0.00191872831827996,83.0754549963854,0,2316,2346
"timeout_diff",0.106096623010645,0.509320749018508,0.208310034914344,0.834986896780904,2316,2346
"timeout_ind",-0.0417430428625781,0.480883483306906,-0.0868049003794485,0.930826592390474,2316,2346
"score_diff",0.0797399630634882,0.00602269470080895,13.2399145274254,5.16075261342435e-40,2313,2343
"favored_by",0.15803350871692,0.00189625330122515,83.3398726925437,0,2313,2343
"timeout_diff",0.24763674799268,0.524699019620011,0.4719596163378,0.636955613831894,2313,2343
"timeout_ind",0.0855351580865929,0.502562952143378,0.170197898038036,0.864854504725863,2313,2343
"score_diff",0.0855165401155027,0.00589058593904074,14.5174929965335,9.38814331513344e-48,2310,2340
"favored_by",0.157229440258312,0.00188875044019393,83.2452170029241,0,2310,2340
"timeout_diff",0.170770316047486,0.514331910961223,0.332023567677023,0.739871463092555,2310,2340
"timeout_ind",0.058185938032719,0.494479204844584,0.117671152725233,0.906328224736907,2310,2340
"score_diff",0.0842401322587496,0.00576129606494384,14.6217329068248,2.04137506328242e-48,2307,2337
"favored_by",0.157779207606615,0.00188434761875104,83.7314761016294,0,2307,2337
"timeout_diff",-0.0133350037047223,0.475051151839499,-0.0280706691333898,0.977605787492161,2307,2337
"timeout_ind",-0.221116442474093,0.463188716852144,-0.477378732316307,0.633092455825116,2307,2337
"score_diff",0.0861141684549714,0.00560970452959183,15.3509276648546,3.49157570092716e-53,2304,2334
"favored_by",0.157291203965554,0.00188270852002171,83.5451703186326,0,2304,2334
"timeout_diff",-0.306676117547021,0.427499187762986,-0.717372398183476,0.473144346078448,2304,2334
"timeout_ind",-0.520599939410657,0.420427840764964,-1.23826228649233,0.215618822817683,2304,2334
"score_diff",0.087464942212673,0.00547307070120223,15.9809633362602,1.73444624448006e-57,2301,2331
"favored_by",0.156322692287288,0.00187133976319711,83.5351737624689,0,2301,2331
"timeout_diff",-0.327178202753151,0.393340350413642,-0.831794150813885,0.40552514604413,2301,2331
"timeout_ind",-0.550738370509216,0.389593102585317,-1.41362454020502,0.157472171994565,2301,2331
"score_diff",0.0911151341442773,0.0053531955288036,17.020699814535,5.76771426011406e-65,2298,2328
"favored_by",0.155150387757557,0.00186189376973156,83.3293447133268,0,2298,2328
"timeout_diff",-0.436650821507417,0.3786596513827,-1.15314853302421,0.248849424018967,2298,2328
"timeout_ind",-0.650231696731951,0.376263777596227,-1.72812727519501,0.083965408462776,2298,2328
"score_diff",0.0888513204262256,0.00525241479218451,16.9162802142806,3.41318353742393e-64,2295,2325
"favored_by",0.157505833357343,0.00187430103916393,84.034437406918,0,2295,2325
"timeout_diff",-0.38992529889037,0.348224005025132,-1.11975421930555,0.262818513067096,2295,2325
"timeout_ind",-0.654193936543546,0.346613962270695,-1.88738483659998,0.0591085831304245,2295,2325
"score_diff",0.0893610840037847,0.00516257908265948,17.3093879189063,3.99640652847489e-67,2292,2322
"favored_by",0.156844818390989,0.00186779395763336,83.9732978843789,0,2292,2322
"timeout_diff",0.0201148337847803,0.32883742730744,0.0611695388492817,0.951224188766055,2292,2322
"timeout_ind",-0.361422319902088,0.332682450706929,-1.08638829350357,0.277307238576591,2292,2322
"score_diff",0.0897061185990019,0.00507726088261658,17.6682113984207,7.36966993366956e-70,2289,2319
"favored_by",0.15730585853873,0.00186790469242771,84.2151417984181,0,2289,2319
"timeout_diff",-0.192404759219214,0.336324104623583,-0.572081383921485,0.56726684040424,2289,2319
"timeout_ind",-0.539931457834599,0.34174644813788,-1.57991827208914,0.114125584160187,2289,2319
"score_diff",0.0919464661565514,0.00496470790342489,18.5200152647697,1.42396663243481e-76,2286,2316
"favored_by",0.15615096331146,0.00185775312282985,84.0536675150895,0,2286,2316
"timeout_diff",0.0143638133157173,0.317845841904243,0.0451911317438115,0.963954962873531,2286,2316
"timeout_ind",-0.321853230347183,0.322749083758734,-0.997224303780764,0.318655646571853,2286,2316
"score_diff",0.0987740147016941,0.00488439926478398,20.2223465665153,6.22505929811772e-91,2283,2313
"favored_by",0.157705750293447,0.00187215943618704,84.237350326658,0,2283,2313
"timeout_diff",0.336128102625585,0.29174023676836,1.15214859063979,0.249260018871985,2283,2313
"timeout_ind",-0.0573576419886587,0.297434322549027,-0.192841369136893,0.847083203636264,2283,2313
"score_diff",0.0912651752333666,0.00480304252717705,19.0015338646204,1.65632461687993e-80,2280,2310
"favored_by",0.159866559626651,0.00188161838573971,84.9622648451132,0,2280,2310
"timeout_diff",0.207736094589106,0.272097024932242,0.763463307402336,0.445187137052765,2280,2310
"timeout_ind",-0.196146612166169,0.278516049755744,-0.704256046781461,0.481273333130358,2280,2310
"score_diff",0.0877565417036669,0.00471442035571067,18.6144923622192,2.45172520819555e-77,2277,2307
"favored_by",0.160018648019681,0.00188743219787455,84.7811371448888,0,2277,2307
"timeout_diff",0.349047246711978,0.24735171174127,1.41113738107898,0.158204109649633,2277,2307
"timeout_ind",-0.0297506531969633,0.256304277308342,-0.116075523629176,0.907592686983381,2277,2307
"score_diff",0.089533575250259,0.00465255900527067,19.243941914295,1.58670169876232e-82,2274,2304
"favored_by",0.159442430872784,0.00188307920070944,84.6711231331719,0,2274,2304
"timeout_diff",0.450459426233204,0.234224200233667,1.9231976276739,0.0544552350901912,2274,2304
"timeout_ind",0.0386390424156738,0.243865567388973,0.158444026474813,0.87410692379337,2274,2304
"score_diff",0.0893752589770752,0.00460862228289907,19.3930536049167,8.83336447616432e-84,2271,2301
"favored_by",0.160876260406146,0.00189833573408073,84.7459474728007,0,2271,2301
"timeout_diff",0.270943018360977,0.222866370930524,1.21571961363987,0.224091749963178,2271,2301
"timeout_ind",-0.239803429114791,0.232144849130278,-1.03299052299978,0.301608333699158,2271,2301
"score_diff",0.0908786045638858,0.00457181669334323,19.8780070723765,6.30905140945544e-88,2268,2298
"favored_by",0.16449730313631,0.00192651396363046,85.3859905724846,0,2268,2298
"timeout_diff",0.222698664881806,0.206635334389395,1.07773757832792,0.281150883358022,2268,2298
"timeout_ind",-0.282395023227608,0.214033538384001,-1.31939613464203,0.187036713342861,2268,2298
"score_diff",0.0904297371426133,0.0045009412081245,20.0912949005825,8.79385182501602e-90,2265,2295
"favored_by",0.162674458077296,0.00191037547043364,85.1531338184376,0,2265,2295
"timeout_diff",0.161223450817831,0.195349203831368,0.825308973140248,0.409196198771288,2265,2295
"timeout_ind",-0.385766712402011,0.204401097299237,-1.88730255120529,0.0591196435083531,2265,2295
"score_diff",0.09108978055695,0.00442961274842366,20.563824815017,5.78852468111694e-94,2262,2292
"favored_by",0.162611370890936,0.00190597126250463,85.3168009874657,0,2262,2292
"timeout_diff",0.0419311409119626,0.195425114607169,0.214563726859006,0.830107477007658,2262,2292
"timeout_ind",-0.413963187086986,0.203803111889959,-2.03119168911661,0.0422355531330025,2262,2292
"score_diff",0.0916991627579172,0.00438256144581386,20.9236456560139,3.26199102648721e-97,2259,2289
"favored_by",0.16324393741687,0.00191482316550829,85.252748325476,0,2259,2289
"timeout_diff",0.125155953923433,0.181876211342223,0.688138118777592,0.491365807895984,2259,2289
"timeout_ind",-0.417131404585273,0.190916905281385,-2.18488459139058,0.0288973095692691,2259,2289
"score_diff",0.0879441908195079,0.0043043504447839,20.4314662450592,8.78247547146643e-93,2256,2286
"favored_by",0.162235019424093,0.00190221078884384,85.2876139571782,0,2256,2286
"timeout_diff",0.140902714988107,0.165077577151124,0.853554537325895,0.393351857511175,2256,2286
"timeout_ind",-0.375757245659603,0.175915477940065,-2.13601014566566,0.032678586862833,2256,2286
"score_diff",0.0838845660629116,0.00426579379706283,19.6644681045458,4.34702123633996e-86,2253,2283
"favored_by",0.162985937785566,0.00191288268801862,85.2043561303741,0,2253,2283
"timeout_diff",0.185649376058367,0.154316491734596,1.20304300578359,0.228959678829945,2253,2283
"timeout_ind",-0.298442734876238,0.166102633210738,-1.79673692768974,0.0723773935644788,2253,2283
"score_diff",0.0876755332796984,0.00422134652987286,20.7695655069424,8.1592993145121e-96,2250,2280
"favored_by",0.16197576352437,0.00190369041897836,85.0851387965153,0,2250,2280
"timeout_diff",0.117376496413751,0.147943261720299,0.793388594038588,0.427551454045202,2250,2280
"timeout_ind",-0.352065612108854,0.160883757972669,-2.18832290185977,0.0286460898266874,2250,2280
"score_diff",0.0884370355159024,0.0041497513104841,21.311406129922,8.89825504083499e-101,2247,2277
"favored_by",0.160421483931098,0.00189326093729751,84.7328969666945,0,2247,2277
"timeout_diff",0.158101320833639,0.140048703347406,1.12890242504746,0.258938997676196,2247,2277
"timeout_ind",-0.198936649687805,0.152882931877219,-1.30123518201215,0.193177966180718,2247,2277
"score_diff",0.0908624150341611,0.00408878031043373,22.2223763899222,2.08728259812761e-109,2244,2274
"favored_by",0.161233480640194,0.00189629233619134,85.0256458685202,0,2244,2274
"timeout_diff",0.124872555184196,0.13402761762439,0.93169271675148,0.351495351514633,2244,2274
"timeout_ind",-0.190723793424864,0.14729748554905,-1.29482042897028,0.195382182929964,2244,2274
"score_diff",0.0903205931968153,0.00403991036787855,22.3570784923738,1.03040899127244e-110,2241,2271
"favored_by",0.158814875485148,0.00187513102459526,84.6953484327459,0,2241,2271
"timeout_diff",0.150313222717875,0.127460658844908,1.17929111680471,0.238282274286151,2241,2271
"timeout_ind",-0.155281584653426,0.141196682555742,-1.09975377496651,0.271439417740604,2241,2271
"score_diff",0.0886645908985604,0.00398023150944687,22.2762396328253,6.28155163712141e-110,2238,2268
"favored_by",0.158663753833243,0.00186916203739299,84.8849648447489,0,2238,2268
"timeout_diff",0.197170659434535,0.124360806946784,1.58547266036081,0.112858983827964,2238,2268
"timeout_ind",-0.182439735625522,0.139725580304932,-1.30570032507557,0.191654487401031,2238,2268
"score_diff",0.08843329830977,0.00394114124830361,22.4385001039571,1.65740957944494e-111,2235,2265
"favored_by",0.158528480595635,0.00186476110452981,85.0127559023746,0,2235,2265
"timeout_diff",0.215725172665286,0.12136311434761,1.77751843156729,0.0754829810129884,2235,2265
"timeout_ind",-0.0988232945097248,0.137215111721385,-0.72020707682974,0.471397507337499,2235,2265
"score_diff",0.0876971045909982,0.00389817236488452,22.4969797079756,4.44306224766098e-112,2232,2262
"favored_by",0.158980476632671,0.00187220306345608,84.9162570748034,0,2232,2262
"timeout_diff",0.274604558378689,0.113032444291811,2.42943130265992,0.0151225304882254,2232,2262
"timeout_ind",-0.12220164601851,0.128508562275584,-0.950922209809267,0.341643866381741,2232,2262
"score_diff",0.0860678440088309,0.00382115113680748,22.5240617100373,2.41214281193451e-112,2229,2259
"favored_by",0.157379208316816,0.00186037054259265,84.595624749836,0,2229,2259
"timeout_diff",0.271242482575481,0.109366460161201,2.4801249137595,0.0131336363339598,2229,2259
"timeout_ind",-0.0939371725417903,0.125234408767218,-0.750090757536116,0.453200045631356,2229,2259
"score_diff",0.087179968607726,0.00378060518249461,23.0597918585619,1.17316115868419e-117,2226,2256
"favored_by",0.157131652419111,0.0018595402516982,84.500269502428,0,2226,2256
"timeout_diff",0.28475863580452,0.105966621911666,2.68724840584137,0.00720433532657259,2226,2256
"timeout_ind",-0.0491672797716472,0.122264229902898,-0.402139528549729,0.687581343144905,2226,2256
"score_diff",0.0901740912607952,0.00375066013657563,24.0421920347933,1.0075117191746e-127,2223,2253
"favored_by",0.158224487671968,0.0018649907321943,84.8392889790959,0,2223,2253
"timeout_diff",0.217356801242049,0.105232249399191,2.06549610488246,0.038876083707202,2223,2253
"timeout_ind",-0.107577430639891,0.121744132105294,-0.883635447389359,0.376893037369629,2223,2253
"score_diff",0.0895375742017977,0.00371610240464667,24.0944851492355,2.85563746571431e-128,2220,2250
"favored_by",0.158800096524484,0.00186994407936838,84.9223772392821,0,2220,2250
"timeout_diff",0.239681742269693,0.103400912299423,2.31798479278051,0.0204501475499503,2220,2250
"timeout_ind",-0.114507658633009,0.120136816310732,-0.953143775150799,0.340517229172406,2220,2250
"score_diff",0.0904297628083507,0.00370258215905814,24.4234317899252,9.64286503514517e-132,2217,2247
"favored_by",0.158821221237225,0.00187246914109856,84.8191394727315,0,2217,2247
"timeout_diff",0.383727147828096,0.100263438926718,3.82718917220225,0.000129614901589812,2217,2247
"timeout_ind",0.0304388852727884,0.117747057460923,0.258510793638222,0.796012719843902,2217,2247
"score_diff",0.0898156226923511,0.00368022842068894,24.4049043769782,1.51697906872152e-131,2214,2244
"favored_by",0.158443768447965,0.0018687505518351,84.785938012098,0,2214,2244
"timeout_diff",0.347802948853497,0.0964074224695832,3.60763663153871,0.000308998826873247,2214,2244
"timeout_ind",-0.00818372394218128,0.114503237013742,-0.0714715509850531,0.943022465664963,2214,2244
"score_diff",0.0916888316923781,0.00364166873697429,25.1776969062152,7.03136626685515e-140,2211,2241
"favored_by",0.159131542754191,0.00187698957654898,84.7801952351643,0,2211,2241
"timeout_diff",0.327545337229116,0.0946664001581571,3.45999569733182,0.000540184019326872,2211,2241
"timeout_ind",0.0139873058983249,0.113102468730798,0.123669324421352,0.901577100733551,2211,2241
"score_diff",0.0937883638528897,0.00361434652332939,25.9489131015849,1.87039093071324e-148,2208,2238
"favored_by",0.158882747232503,0.00187293636015655,84.8308306744723,0,2208,2238
"timeout_diff",0.281574671443738,0.0911309910390438,3.08977953858859,0.00200305115236508,2208,2238
"timeout_ind",0.000263317846589209,0.109961129529052,0.00239464479600165,0.998089351714709,2208,2238
"score_diff",0.0942239738409943,0.0035819227704697,26.305417475162,1.66268480926338e-152,2205,2235
"favored_by",0.158743002364326,0.00187430398100419,84.6943740039848,0,2205,2235
"timeout_diff",0.230525358483907,0.0885822906755311,2.6023865123143,0.00925774498523889,2205,2235
"timeout_ind",0.00829547448483495,0.107635499019422,0.0770700610895861,0.938567809929909,2205,2235
"score_diff",0.0986349831375028,0.00355696966189721,27.7300602797081,3.03179395542888e-169,2202,2232
"favored_by",0.157102509423303,0.00186797922034489,84.1029213345835,0,2202,2232
"timeout_diff",0.282766392147387,0.0862507845646584,3.27842110161223,0.00104389541442688,2202,2232
"timeout_ind",0.0824977935535235,0.106068340066662,0.777779623039966,0.436698942702063,2202,2232
"score_diff",0.0978857499686889,0.00352856736448002,27.7409327519283,2.24164528922595e-169,2199,2229
"favored_by",0.157712338751199,0.00186767008679401,84.4433606697226,0,2199,2229
"timeout_diff",0.314615106689068,0.0822340551572666,3.82584935264824,0.00013032197206049,2199,2229
"timeout_ind",0.187039518218012,0.102749906809063,1.82033759471512,0.0687076095500139,2199,2229
"score_diff",0.100630197128283,0.00352727256964419,28.5291808731508,5.09218653733639e-179,2196,2226
"favored_by",0.159965447433499,0.00188633594093334,84.8022051439841,0,2196,2226
"timeout_diff",0.388573049793332,0.0805696365125145,4.82282242557935,1.41540971577337e-06,2196,2226
"timeout_ind",0.260403283971974,0.101496080117595,2.56564867993193,0.0102983075299147,2196,2226
"score_diff",0.101684593781966,0.00349722399680551,29.0758023720667,7.26311259273374e-186,2193,2223
"favored_by",0.159476690159119,0.0018802144616022,84.8183509998235,0,2193,2223
"timeout_diff",0.34601309190404,0.0761310626220208,4.54496600976059,5.49441197817993e-06,2193,2223
"timeout_ind",0.263057130235155,0.098292225313216,2.67627606758218,0.00744452959342971,2193,2223
"score_diff",0.100321974577261,0.00344842605511865,29.0921054921124,4.51809317189237e-186,2190,2220
"favored_by",0.158372934688927,0.00187060037799512,84.6642268182732,0,2190,2220
"timeout_diff",0.329363526054246,0.0736222756403298,4.47369390839398,7.68797744784065e-06,2190,2220
"timeout_ind",0.305480178922646,0.0957865723733259,3.18917538600342,0.00142679283864456,2190,2220
"score_diff",0.103036471780063,0.00343762757273138,29.9731339710529,2.198291514762e-197,2187,2217
"favored_by",0.159691925447062,0.00188521061088896,84.7077374404127,0,2187,2217
"timeout_diff",0.304747836501638,0.0723982520084411,4.20932588905747,2.56133730204162e-05,2187,2217
"timeout_ind",0.311453662952242,0.0949982536676983,3.27851987723584,0.00104353014676501,2187,2217
"score_diff",0.103219788881278,0.00340640642169772,30.3016657741722,1.0898599031223e-201,2184,2214
"favored_by",0.158569920334786,0.0018767412473954,84.4921592440378,0,2184,2214
"timeout_diff",0.364553096433843,0.0699104873495074,5.2145695196103,1.84244597050063e-07,2184,2214
"timeout_ind",0.358206775249099,0.0929574350019605,3.85344943351271,0.000116465325061722,2184,2214
"score_diff",0.104266888138789,0.00338438836310384,30.8081924862681,2.0354448425932e-208,2181,2211
"favored_by",0.158957640826256,0.00187868172851104,84.6112667270354,0,2181,2211
"timeout_diff",0.40452841700072,0.0677904218755523,5.96733883354999,2.41154290453097e-09,2181,2211
"timeout_ind",0.410477070906341,0.091276175166256,4.49708886419345,6.88902002852808e-06,2181,2211
"score_diff",0.0999296417448831,0.00335759294114889,29.7622861068708,1.20263110851166e-194,2178,2208
"favored_by",0.159020251800395,0.00187903521023819,84.628670571978,0,2178,2208
"timeout_diff",0.369047888258869,0.0656609197567003,5.62051048974546,1.90394030323398e-08,2178,2208
"timeout_ind",0.402844709927562,0.0894592420266396,4.50310891084457,6.69665432146391e-06,2178,2208
"score_diff",0.0992671387290695,0.00333360471581869,29.7777172734443,7.59274967662494e-195,2175,2205
"favored_by",0.158457411215973,0.00187629617711607,84.452237950795,0,2175,2205
"timeout_diff",0.469457873178795,0.0634071490602373,7.4038634465777,1.32278449198649e-13,2175,2205
"timeout_ind",0.535779347428004,0.0873842595599577,6.13130270973327,8.71623776716571e-10,2175,2205
"score_diff",0.0982171877332896,0.00329194809933804,29.8355820837636,1.35053482196033e-195,2172,2202
"favored_by",0.158448976764298,0.00186877203797494,84.7877502148407,0,2172,2202
"timeout_diff",0.38454275975546,0.0617245907817144,6.22997665736455,4.66504678386276e-10,2172,2202
"timeout_ind",0.485980728469915,0.086211088258718,5.63710235290727,1.72935336107394e-08,2172,2202
"score_diff",0.0975784509713436,0.00327331752805735,29.8102613434067,2.87624686811468e-195,2169,2199
"favored_by",0.159257654520932,0.00188246385822196,84.6006438983404,0,2169,2199
"timeout_diff",0.423558031149849,0.0598403729462837,7.07813154055808,1.46111006387627e-12,2169,2199
"timeout_ind",0.47604512756908,0.0844120773914698,5.63953811208046,1.70506911175027e-08,2169,2199
"score_diff",0.0969637654156252,0.00326171078556068,29.7278856987798,3.34982715356157e-194,2166,2196
"favored_by",0.158358641646742,0.00188009874980539,84.2288957764235,0,2166,2196
"timeout_diff",0.333068571246352,0.059077423441256,5.63783171040865,1.7220467355717e-08,2166,2196
"timeout_ind",0.403164880911597,0.0836749327312852,4.81822772665173,1.4483900348944e-06,2166,2196
"score_diff",0.0965490265232083,0.00322091635545239,29.975639187205,2.03909231154486e-197,2163,2193
"favored_by",0.156089782020069,0.00186473391754558,83.7061955871534,0,2163,2193
"timeout_diff",0.322280190942916,0.0580579581549003,5.55100801311446,2.84027065183404e-08,2163,2193
"timeout_ind",0.374658925774056,0.0818279525347372,4.57861787040324,4.68058383994831e-06,2163,2193
"score_diff",0.0970904840693721,0.0032195361199114,30.1566686793512,8.77048104589809e-200,2160,2190
"favored_by",0.156791864456201,0.00187449283585314,83.6449526278611,0,2160,2190
"timeout_diff",0.340094779370556,0.0568409120516449,5.9832744953415,2.18695745164713e-09,2160,2190
"timeout_ind",0.357552021902943,0.0818348916481211,4.36918794296653,1.24709405666678e-05,2160,2190
"score_diff",0.0956723058955311,0.00316953092630477,30.1850046962854,3.72673749027405e-200,2157,2187
"favored_by",0.157654589863418,0.00186359733732854,84.5969173198192,0,2157,2187
"timeout_diff",0.333361095664559,0.0547291925936371,6.09110202190917,1.12136056337177e-09,2157,2187
"timeout_ind",0.330334214175737,0.0799030133019778,4.1341896947904,3.56209174061527e-05,2157,2187
"score_diff",0.0944256321477681,0.00311642638905496,30.2993301813242,1.16987358867488e-201,2154,2184
"favored_by",0.158188095255292,0.00184704199843233,85.6440164271056,0,2154,2184
"timeout_diff",0.331479881188365,0.053285633271148,6.22081151783643,4.94590024690756e-10,2154,2184
"timeout_ind",0.309297387747552,0.0782390287843115,3.95323654387659,7.71011483455408e-05,2154,2184
"score_diff",0.0951467836784964,0.0030872487935004,30.819279573065,1.44588381176623e-208,2151,2181
"favored_by",0.156242597614904,0.00182422395904301,85.6488025170271,0,2151,2181
"timeout_diff",0.305051930322043,0.0514855107669532,5.92500541954116,3.12287090727232e-09,2151,2181
"timeout_ind",0.218726579348859,0.0769199002549084,2.84356296126244,0.00446121941963572,2151,2181
"score_diff",0.0952774969045624,0.00304655251730629,31.2738731281761,1.05764577161783e-214,2148,2178
"favored_by",0.157037158175131,0.00182308359984489,86.1382101119728,0,2148,2178
"timeout_diff",0.281675692271554,0.0504125028953412,5.58741732891791,2.30471412027164e-08,2148,2178
"timeout_ind",0.151514184690944,0.0758510961139513,1.99752136031527,0.0457685764270092,2148,2178
"score_diff",0.0948346135790429,0.00302903088952055,31.3085660192967,3.56777171055859e-215,2145,2175
"favored_by",0.158252880523572,0.00182520388278441,86.7042208359494,0,2145,2175
"timeout_diff",0.247120682705147,0.049469854930128,4.99537916685189,5.87202812030483e-07,2145,2175
"timeout_ind",0.0955768439707156,0.0753485644124099,1.26846270683525,0.204632760463067,2145,2175
