"coefficient","estimate","std_error","z_value","p_value","min_time","max_time"
"score_diff",0.0891460115576151,0.00412861116325275,21.5922517361458,2.12407766607948e-103,2292,2352
"favored_by",0.158693762448205,0.00135420093780717,117.186274220999,0,2292,2352
"timeout_diff",0.040072012846337,0.29000472008229,0.13817710565182,0.890100448560086,2292,2352
"timeout_ind",0.248413438350428,0.288768753650988,0.860250408708228,0.389651022948483,2292,2352
"score_diff",0.0909318866275283,0.0039532032362877,23.0020773515603,4.44338993103176e-117,2286,2346
"favored_by",0.158049264768568,0.00134774729840133,117.269212823533,0,2286,2346
"timeout_diff",-0.240751016745478,0.270332080984452,-0.890575087754103,0.373157168971095,2286,2346
"timeout_ind",-0.0392568201111439,0.269246760263224,-0.145802386155975,0.884077392156161,2286,2346
"score_diff",0.09017648661332,0.00381018770948064,23.6672031640173,7.85099077978918e-124,2280,2340
"favored_by",0.158746632442784,0.00134561988737002,117.97286435254,0,2280,2340
"timeout_diff",-0.245197512133768,0.241275031079652,-1.01625730203645,0.309506875580967,2280,2340
"timeout_ind",-0.0969071812907528,0.242743636494847,-0.399216155323643,0.689733940415462,2280,2340
"score_diff",0.0900059230286396,0.00367441882374677,24.4952813889793,1.65847006610594e-132,2274,2334
"favored_by",0.158323113914833,0.00134127354746346,118.039391900515,0,2274,2334
"timeout_diff",-0.0129540758176318,0.210504028812977,-0.0615383747792346,0.950930453649072,2274,2334
"timeout_ind",0.137999814771315,0.214822512536833,0.642389911288529,0.520620048564892,2274,2334
"score_diff",0.091487513523093,0.00356566587337424,25.6579042378183,3.45097651045435e-145,2268,2328
"favored_by",0.15928855632908,0.00134590371032125,118.350633189844,0,2268,2328
"timeout_diff",0.0617745539284547,0.183074100480746,0.33742923639246,0.735793348185001,2268,2328
"timeout_ind",0.19613438247756,0.187028121366882,1.04868926150851,0.294321158202904,2268,2328
"score_diff",0.0908088056666487,0.00346093492065769,26.2382297698311,9.73889093680378e-152,2262,2322
"favored_by",0.159629561906152,0.00134357189192662,118.809840296116,0,2262,2322
"timeout_diff",0.0760429303218646,0.169858575086306,0.447683788017336,0.654381423500816,2262,2322
"timeout_ind",0.198298794480201,0.175343839798027,1.13091395003449,0.258091311195502,2262,2322
"score_diff",0.0898602953694011,0.0033621751284091,26.7268336530468,2.29604152121642e-157,2256,2316
"favored_by",0.158703485091745,0.00133578350950674,118.809286057401,0,2256,2316
"timeout_diff",-0.116831694310298,0.147659797323439,-0.791222095844989,0.428814399711837,2256,2316
"timeout_ind",-0.0098935477273664,0.155210451275151,-0.0637427933884911,0.949175029814142,2256,2316
"score_diff",0.0900931339200935,0.00328718803208814,27.407356391129,2.24121580928069e-165,2250,2310
"favored_by",0.160365020805715,0.00134460926988736,119.26514594024,0,2250,2310
"timeout_diff",-0.191926317753382,0.131252192965623,-1.46227132222965,0.143666873864741,2250,2310
"timeout_ind",-0.107857969475795,0.139808552047484,-0.771469040314229,0.440428966366319,2250,2310
"score_diff",0.0920561437487387,0.00320117342464102,28.7569998676538,7.40450101047885e-182,2244,2304
"favored_by",0.15988529975658,0.001342676748814,119.079517760182,0,2244,2304
"timeout_diff",-0.291267919566907,0.116542544852129,-2.49924111350471,0.0124459598827747,2244,2304
"timeout_ind",-0.21630891667977,0.126244587954431,-1.7134114038841,0.0866368797762989,2244,2304
"score_diff",0.0910044881668143,0.00313732819550491,29.0070029323688,5.36887846581823e-185,2238,2298
"favored_by",0.160598576474934,0.00134494978823906,119.408603859632,0,2238,2298
"timeout_diff",-0.266790172314717,0.106873213393402,-2.49632404457287,0.0125487908144372,2238,2298
"timeout_ind",-0.196625879167118,0.117062437390912,-1.67966671077004,0.0930221801494479,2238,2298
"score_diff",0.0896997110713058,0.0030678888873907,29.2382528715364,6.33345815319809e-188,2232,2292
"favored_by",0.159873697872332,0.00133949115262212,119.35405288745,0,2232,2292
"timeout_diff",-0.281168333714746,0.0986170217669699,-2.85111361788173,0.00435663990673093,2232,2292
"timeout_ind",-0.241638296657855,0.109094100788668,-2.21495291597797,0.0267632964599373,2232,2292
"score_diff",0.0895507411754876,0.00299272629500015,29.9227969243619,9.94281022369348e-197,2226,2286
"favored_by",0.159295727401305,0.00133605157619979,119.228726075381,0,2226,2286
"timeout_diff",-0.301765253861477,0.0902052249509268,-3.3453190103527,0.000821879799542107,2226,2286
"timeout_ind",-0.264282875056825,0.1012568849346,-2.61002375519966,0.00905359354696652,2226,2286
"score_diff",0.089973388522915,0.00294133477304656,30.5893056946126,1.69829522548777e-205,2220,2280
"favored_by",0.159520558754582,0.00133809486629106,119.214685575128,0,2220,2280
"timeout_diff",-0.299168242159143,0.085236907468467,-3.50984392846279,0.000448369785596344,2220,2280
"timeout_ind",-0.238217226915599,0.0965217591352359,-2.46801580337791,0.013586432127587,2220,2280
"score_diff",0.0927510898973559,0.00289289024099622,32.0617383207098,1.50634875718203e-225,2214,2274
"favored_by",0.159120767977758,0.00133502106678387,119.189705643438,0,2214,2274
"timeout_diff",-0.273406254120313,0.0789932858409789,-3.46113281919562,0.000537907352593919,2214,2274
"timeout_ind",-0.18468353711187,0.0906200256647873,-2.03799917023897,0.0415500158539413,2214,2274
"score_diff",0.0937369710497729,0.00283615294223244,33.0507461900095,1.51767035939541e-239,2208,2268
"favored_by",0.157851624767959,0.00132593913024242,119.048922509059,0,2208,2268
"timeout_diff",-0.283136720961291,0.0743390156100642,-3.80872303241744,0.000139686316372458,2208,2268
"timeout_ind",-0.227992214960794,0.0867749870980219,-2.62739555009386,0.0086041252309343,2208,2268
"score_diff",0.095410078108112,0.00279308144994409,34.1594328049481,9.68592444790798e-256,2202,2262
"favored_by",0.157325864254861,0.00132515472494971,118.72263766092,0,2202,2262
"timeout_diff",-0.24057337620692,0.0697702000181922,-3.44808207722196,0.000564582443370131,2202,2262
"timeout_ind",-0.194816134228464,0.0823522379376244,-2.36564468807785,0.0179987088223821,2202,2262
"score_diff",0.0960403205188691,0.00274851263082122,34.9426520518385,1.67436958277824e-267,2196,2256
"favored_by",0.157620840342144,0.0013262573213644,118.846348897052,0,2196,2256
"timeout_diff",-0.203423364777441,0.0656727198050717,-3.09753220791279,0.00195139190223987,2196,2256
"timeout_ind",-0.182311005487473,0.0786939585535356,-2.31670904397886,0.0205195865836237,2196,2256
"score_diff",0.0974097266189746,0.00270051031087875,36.0708589878619,6.49656564707259e-285,2190,2250
"favored_by",0.15793834741508,0.00132559617842743,119.145143887217,0,2190,2250
"timeout_diff",-0.172080145058227,0.0613741888647235,-2.80378687264631,0.00505062789864248,2190,2250
"timeout_ind",-0.143168726029248,0.0750076132860594,-1.90872259170865,0.0562978872072618,2190,2250
"score_diff",0.0992603510874594,0.00267627268941183,37.0890273925241,4.22195532297233e-301,2184,2244
"favored_by",0.157649307913323,0.00132622204783863,118.870975015268,0,2184,2244
"timeout_diff",-0.174419760630239,0.0583546573890217,-2.98896040923466,0.00279928401072253,2184,2244
"timeout_ind",-0.129409732467961,0.0724238645729934,-1.78683826430629,0.0739636328947764,2184,2244
"score_diff",0.0991832464589697,0.00263918879590818,37.5809591995632,0,2178,2238
"favored_by",0.158060691448291,0.00132909568244948,118.923485747084,0,2178,2238
"timeout_diff",-0.201140901310753,0.0548704755785093,-3.6657400758803,0.000246624322173941,2178,2238
"timeout_ind",-0.173738310097847,0.0693451662306943,-2.50541342016346,0.0122308338571373,2178,2238
"score_diff",0.099977179300844,0.00259311365418035,38.5548775078451,0,2172,2232
"favored_by",0.157045661432856,0.00132271182185384,118.730065641017,0,2172,2232
"timeout_diff",-0.111224110477099,0.0520516437682558,-2.13680303685107,0.032614015037684,2172,2232
"timeout_ind",-0.0636385255682738,0.0668794932125331,-0.951540188351009,0.341330227588569,2172,2232
"score_diff",0.100415891759026,0.0025779906473483,38.9512242266327,0,2166,2226
"favored_by",0.158253808320392,0.0013325107450643,118.763626414702,0,2166,2226
"timeout_diff",-0.0843193124387229,0.0496429585433283,-1.69851505455963,0.089410593761366,2166,2226
"timeout_ind",-0.0242666189691291,0.0647274306340129,-0.374904715534584,0.707731331948169,2166,2226
"score_diff",0.0999865245119651,0.0025419863883319,39.3340125544803,0,2160,2220
"favored_by",0.156634777377086,0.00132432283106022,118.27537342363,0,2160,2220
"timeout_diff",-0.0714949710638976,0.0470531763938707,-1.5194504716415,0.128649145891677,2160,2220
"timeout_ind",-0.0332210392454056,0.0626248029238053,-0.530477345945904,0.595781011801527,2160,2220
"score_diff",0.0989889269430371,0.00248553015597276,39.8260816531095,0,2154,2214
"favored_by",0.157486607254507,0.00131696418729112,119.583059869262,0,2154,2214
"timeout_diff",-0.0396390981550076,0.0447286648488577,-0.886212416331939,0.375503074152117,2154,2214
"timeout_ind",-0.0205143595620871,0.0605112384548042,-0.339017347618977,0.734596661719214,2154,2214
"score_diff",0.098564441043256,0.00244436976964316,40.3230486104584,0,2148,2208
"favored_by",0.156940325677574,0.00130815509439494,119.970733095805,0,2148,2208
"timeout_diff",-0.0252203583145162,0.0420453771243268,-0.599836653621645,0.548615102898627,2148,2208
"timeout_ind",-0.011963989228718,0.0584885972590074,-0.204552507486841,0.837921764233451,2148,2208
"score_diff",0.097051925552165,0.00240375584956687,40.3751177848002,0,2142,2202
"favored_by",0.156923689292415,0.00130281615348417,120.449603631908,0,2142,2202
"timeout_diff",-0.012823409807243,0.0400289522518644,-0.32035337139372,0.748700468613402,2142,2202
"timeout_ind",-0.0224960271262082,0.0570454562767714,-0.394352654785733,0.693320693424165,2142,2202
"score_diff",0.097320131695624,0.00236677972074704,41.1192181691105,0,2136,2196
"favored_by",0.157058872723225,0.00129855621015605,120.948844181609,0,2136,2196
"timeout_diff",-0.0292427782193271,0.0385132165504655,-0.75929202592074,0.447677886543132,2136,2196
"timeout_ind",-0.0350699613244211,0.0559135649015885,-0.627217409337904,0.530516732891101,2136,2196
"score_diff",0.0984011123090618,0.00234533273190548,41.9561416469531,0,2130,2190
"favored_by",0.15634267534693,0.00129492477615256,120.734947871992,0,2130,2190
"timeout_diff",-0.0170505814812735,0.0372522539467409,-0.457706035872367,0.647163651013806,2130,2190
"timeout_ind",-0.0348671988980629,0.0550862642075739,-0.632956316781217,0.526762169728071,2130,2190
"score_diff",0.098134883411552,0.00231005804413126,42.481566063184,0,2124,2184
"favored_by",0.155308164813905,0.00128574372619919,120.792473374934,0,2124,2184
"timeout_diff",-0.0234506382541167,0.0356986365604549,-0.656905711634213,0.511241545438569,2124,2184
"timeout_ind",-0.0402777613281125,0.0538355186948329,-0.748163337227738,0.454361642180055,2124,2184
"score_diff",0.0995564394408936,0.00229175793053979,43.441079930045,0,2118,2178
"favored_by",0.155750768479842,0.00129132156411139,120.613465157317,0,2118,2178
"timeout_diff",-0.0286363020152259,0.0348630585480474,-0.821393853776772,0.411421963343059,2118,2178
"timeout_ind",-0.0745648672185119,0.0534981749968082,-1.39378338089029,0.163383028188284,2118,2178
"score_diff",0.100557157655414,0.00227656311548378,44.1705995197262,0,2112,2172
"favored_by",0.156032708163406,0.00129477894567806,120.509148441315,0,2112,2172
"timeout_diff",-0.02870187859251,0.033925587159461,-0.846024520006155,0.397539065711813,2112,2172
"timeout_ind",-0.110469196362515,0.0533822298855182,-2.06940018428273,0.0385085492420242,2112,2172
"score_diff",0.0999530099079319,0.00225753512868209,44.2752844188444,0,2106,2166
"favored_by",0.15559273156818,0.00129146498193739,120.477700707586,0,2106,2166
"timeout_diff",-0.0214739526939662,0.0332404389562242,-0.646018926592584,0.518267098223768,2106,2166
"timeout_ind",-0.136050276128835,0.0533490986571441,-2.55018884204927,0.0107664583401045,2106,2166
"score_diff",0.0998075388091853,0.00224146434774677,44.5278279395864,0,2100,2160
"favored_by",0.156478069771687,0.00129702305807789,120.644015383642,0,2100,2160
"timeout_diff",-0.0109923961816491,0.0325988934324693,-0.337201512818849,0.735964996947671,2100,2160
"timeout_ind",-0.148615957139314,0.053804060018333,-2.76216993826628,0.00574185840040618,2100,2160
"score_diff",0.101332038042174,0.00223397604835054,45.3595006611611,0,2094,2154
"favored_by",0.155890566397944,0.00130638052231006,119.33013676772,0,2094,2154
"timeout_diff",-0.0427685937346012,0.0320126121499924,-1.3359920000971,0.181551888124847,2094,2154
"timeout_ind",-0.195885858477782,0.0540768388483295,-3.62236148875468,0.000291925782281921,2094,2154
"score_diff",0.1021199697794,0.00223574656111666,45.6760044074025,0,2088,2148
"favored_by",0.155533255795008,0.00131512880200165,118.264656327413,0,2088,2148
"timeout_diff",-0.0512084686706207,0.0317779975859221,-1.61144416139381,0.107082948446014,2088,2148
"timeout_ind",-0.195433063201807,0.0546664349454977,-3.57501021232961,0.00035021422577536,2088,2148
"score_diff",0.103299663797255,0.00221987115023134,46.534080947216,0,2082,2142
"favored_by",0.154463253225103,0.00131801043827368,117.194256387998,0,2082,2142
"timeout_diff",-0.0455625201594003,0.0312295659274596,-1.45895464142004,0.144577592349052,2082,2142
"timeout_ind",-0.199581795190511,0.0545641599190303,-3.65774522116126,0.00025444378246013,2082,2142
"score_diff",0.102550101672854,0.00220759405325391,46.4533329946687,0,2076,2136
"favored_by",0.154493829678824,0.00132672210496809,116.447769355995,0,2076,2136
"timeout_diff",-0.0431575581054483,0.0308047410282566,-1.40100376321491,0.161212947773633,2076,2136
"timeout_ind",-0.217045008129211,0.0550476148874091,-3.94285944219638,8.05158479124448e-05,2076,2136
"score_diff",0.102020863929724,0.00219959315322567,46.3816973516725,0,2070,2130
"favored_by",0.155040179532299,0.00133826655754564,115.851493604264,0,2070,2130
"timeout_diff",-0.00553097080017046,0.0305291754289627,-0.181170002872835,0.856234139196098,2070,2130
"timeout_ind",-0.172621530283776,0.0555357825013006,-3.10829383343493,0.00188170881985111,2070,2130
"score_diff",0.10292865286966,0.00219178987478731,46.9610039053803,0,2064,2124
"favored_by",0.155469577790109,0.00134424003557863,115.656113250032,0,2064,2124
"timeout_diff",-0.0292892539028967,0.0300836953674329,-0.973592291278277,0.330259015390301,2064,2124
"timeout_ind",-0.150534099365356,0.0557310088512358,-2.70108333705534,0.00691140183020819,2064,2124
"score_diff",0.103015175453263,0.00216908345215278,47.4924905959807,0,2058,2118
"favored_by",0.154973626681829,0.00134233072889627,115.45115026105,0,2058,2118
"timeout_diff",-0.00966844048159568,0.0295659623376861,-0.327012541353063,0.74365839962618,2058,2118
"timeout_ind",-0.0727380086308575,0.055943217277357,-1.30021139596307,0.19352852586935,2058,2118
"score_diff",0.10307778723769,0.00215895965714305,47.744193318597,0,2052,2112
"favored_by",0.156089756682736,0.00135160967021353,115.484344424731,0,2052,2112
"timeout_diff",-0.0117457360913324,0.0292188611182803,-0.401991578103769,0.687690224378171,2052,2112
"timeout_ind",-0.0747240658487899,0.0563805863691807,-1.32535098800669,0.185054764917059,2052,2112
"score_diff",0.103529335858962,0.00213171161855235,48.5662952521078,0,2046,2106
"favored_by",0.155329345206076,0.00134761523855879,115.26238407054,0,2046,2106
"timeout_diff",0.00575394398848132,0.0285440231946121,0.201581394089094,0.840243991991357,2046,2106
"timeout_ind",0.017459141331407,0.0560174573318657,0.311673220510051,0.755288881819146,2046,2106
"score_diff",0.103690356428941,0.00210564970147981,49.2438777238538,0,2040,2100
"favored_by",0.154941111877545,0.00134839853706604,114.907505176236,0,2040,2100
"timeout_diff",-0.015489212415566,0.0281029021183332,-0.551160600792948,0.581523585949983,2040,2100
"timeout_ind",0.035926631003183,0.0555380484051087,0.646883209527367,0.517707533432267,2040,2100
"score_diff",0.103358628832057,0.00209675014867092,49.2946805786916,0,2034,2094
"favored_by",0.156334158967011,0.00135808098669538,115.114017866798,0,2034,2094
"timeout_diff",-0.00934257642553168,0.0278470595286655,-0.335495976367433,0.737250979420337,2034,2094
"timeout_ind",0.0558755627532096,0.05558115467305,1.00529690471332,0.314753905109718,2034,2094
"score_diff",0.102727453512397,0.0020731086872776,49.5523723106377,0,2028,2088
"favored_by",0.156577091687602,0.00136081439600185,115.061313392653,0,2028,2088
"timeout_diff",-0.00366481295704315,0.0273849499400535,-0.133825804504501,0.893540321689936,2028,2088
"timeout_ind",0.0417760014613799,0.0551666575879441,0.757269033288497,0.448888699271263,2028,2088
"score_diff",0.103883515962419,0.00206685579255266,50.2616178335879,0,2022,2082
"favored_by",0.156987848218516,0.0013630558007776,115.173456676503,0,2022,2082
"timeout_diff",-0.017705120914446,0.0269817031125789,-0.656189894335909,0.511701950233196,2022,2082
"timeout_ind",0.0613225850818455,0.0554390425951971,1.10612633644503,0.2686718409428,2022,2082
"score_diff",0.105202735460691,0.00205371713938893,51.2255234389257,0,2016,2076
"favored_by",0.156958872083224,0.00136464698914631,115.017930154533,0,2016,2076
"timeout_diff",-0.0131792741414854,0.0267719599881771,-0.492279016826023,0.622522111662751,2016,2076
"timeout_ind",0.0383230248859939,0.0547588202033011,0.699851179110751,0.484020249103026,2016,2076
"score_diff",0.104481081066482,0.00203213763673252,51.4143723229683,0,2010,2070
"favored_by",0.156142898472155,0.0013600851763653,114.803764635853,0,2010,2070
"timeout_diff",-0.0165541004590526,0.0263585217013742,-0.62803599710941,0.529980358924444,2010,2070
"timeout_ind",0.0347005674112719,0.0539864890459254,0.642763921575873,0.520377296794437,2010,2070
"score_diff",0.105563784732836,0.00202371461465907,52.1633751953805,0,2004,2064
"favored_by",0.156229982355689,0.00136527239052035,114.431364349311,0,2004,2064
"timeout_diff",-0.0226169722495497,0.0259839475048718,-0.870420949138277,0.384070402317634,2004,2064
"timeout_ind",0.00379798019359738,0.0535073608461568,0.0709805180733405,0.943413260701329,2004,2064
"score_diff",0.103229140910655,0.00200629851478644,51.4525331847956,0,1998,2058
"favored_by",0.156458124251911,0.00136277201479861,114.808729965762,0,1998,2058
"timeout_diff",0.00408907496138465,0.0256896503465972,0.159172075377285,0.873533303970738,1998,2058
"timeout_ind",0.0529889472725989,0.0527027079154235,1.00543120777845,0.314689258922303,1998,2058
"score_diff",0.10381528671375,0.00198827768684832,52.2136758866471,0,1992,2052
"favored_by",0.155931357210641,0.00136150805864847,114.528412975704,0,1992,2052
"timeout_diff",0.00878284145201416,0.0254729046500748,0.344791517601365,0.730251110471505,1992,2052
"timeout_ind",0.0861024737696653,0.0518283045377737,1.66130215019694,0.0966527784037925,1992,2052
"score_diff",0.104122555748128,0.00197749006034183,52.6538958836182,0,1986,2046
"favored_by",0.154498423734176,0.00135444528092396,114.067674722734,0,1986,2046
"timeout_diff",-0.000371390680816731,0.0252261303779811,-0.0147224594201298,0.988253601273407,1986,2046
"timeout_ind",0.0852711215406659,0.0512252909203847,1.66462932681429,0.0959867306977738,1986,2046
"score_diff",0.105579574854887,0.00197213040597436,53.535797904157,0,1980,2040
"favored_by",0.153826817320704,0.00135007091055416,113.93980576736,0,1980,2040
"timeout_diff",0.00759536599302823,0.0249214657305383,0.304772041707041,0.760539776588374,1980,2040
"timeout_ind",0.124625212649709,0.0507896619070473,2.45375157010873,0.0141374613061176,1980,2040
"score_diff",0.106614280641214,0.00196521130383209,54.2507975775023,0,1974,2034
"favored_by",0.153049075444345,0.00134801952787136,113.536245046852,0,1974,2034
"timeout_diff",-0.00275936782508016,0.0246313700226283,-0.112026567038097,0.910802341707503,1974,2034
"timeout_ind",0.159532716727574,0.0502871598071358,3.17243442141937,0.00151166695370746,1974,2034
"score_diff",0.107042816601561,0.00195745441447787,54.6847046908691,0,1968,2028
"favored_by",0.152613059258925,0.00134563938821822,113.413044085312,0,1968,2028
"timeout_diff",0.0121425169153117,0.0244979655450567,0.495654093927886,0.620138480607126,1968,2028
"timeout_ind",0.203969120760877,0.0492263920795966,4.14349116691448,3.42058251936639e-05,1968,2028
"score_diff",0.105693034724986,0.00194566834840828,54.3222254766344,0,1962,2022
"favored_by",0.153538233647164,0.00135218062884212,113.548612050921,0,1962,2022
"timeout_diff",0.00270925333370522,0.0243657093878102,0.111191235624792,0.911464701494692,1962,2022
"timeout_ind",0.23092883202836,0.0485746950331248,4.75409741370236,1.9933491522532e-06,1962,2022
"score_diff",0.105835389945384,0.00193366794678402,54.7329701158899,0,1956,2016
"favored_by",0.152748478029994,0.0013458690791725,113.494306685395,0,1956,2016
"timeout_diff",0.0184219905015739,0.0240054573580651,0.767408436623046,0.442838714024609,1956,2016
"timeout_ind",0.303323881600801,0.0479451197610961,6.32648084126647,2.50815424814664e-10,1956,2016
"score_diff",0.106952427288282,0.00192485676534236,55.5638368599645,0,1950,2010
"favored_by",0.151895349730226,0.00133928352617594,113.415379761993,0,1950,2010
"timeout_diff",0.0185339305212315,0.0238230511814946,0.777983071103353,0.436578993335654,1950,2010
"timeout_ind",0.357887782101413,0.047273970306353,7.57050401694984,3.71778935694514e-14,1950,2010
"score_diff",0.10714368229086,0.00191946523330572,55.8195482948843,0,1944,2004
"favored_by",0.152274401474797,0.00134143038304491,113.516439913304,0,1944,2004
"timeout_diff",0.044385060322364,0.0236929052260642,1.87334815628844,0.0610203240624647,1944,2004
"timeout_ind",0.419079671912562,0.0469737573698039,8.92157015699917,4.59723418982998e-19,1944,2004
"score_diff",0.108045221619142,0.00191001983327958,56.5675914650711,0,1938,1998
"favored_by",0.15192666531867,0.00134353994785639,113.079380751624,0,1938,1998
"timeout_diff",0.0161588171864787,0.0234723428370157,0.688419443200889,0.491188683313625,1938,1998
"timeout_ind",0.351761780776517,0.0465638023389283,7.55440413169258,4.20781762243949e-14,1938,1998
"score_diff",0.111093487736129,0.0019158451457322,57.9866739144365,0,1932,1992
"favored_by",0.152103036203999,0.00134427649450526,113.148624427877,0,1932,1992
"timeout_diff",-0.0154784508782575,0.023270868775601,-0.665142802682394,0.505959160045085,1932,1992
"timeout_ind",0.338482153166505,0.0461207255110309,7.33904658732111,2.15120729634283e-13,1932,1992
"score_diff",0.109570356653443,0.00190718592099208,57.4513241983488,0,1926,1986
"favored_by",0.152731279654142,0.00134832806650982,113.274568295156,0,1926,1986
"timeout_diff",-0.00644381470917813,0.0230617774577635,-0.279415353867657,0.779926089448802,1926,1986
"timeout_ind",0.294116655571002,0.0458304835407317,6.41748968914121,1.38539739727597e-10,1926,1986
"score_diff",0.109618447688183,0.00189910556814034,57.7210922484552,0,1920,1980
"favored_by",0.153236711095272,0.0013528601803748,113.26869791734,0,1920,1980
"timeout_diff",-0.00200981214145674,0.0229167842574877,-0.0877004434337277,0.93011476717411,1920,1980
"timeout_ind",0.301658520211284,0.0452400299895933,6.6679557966844,2.59390876771976e-11,1920,1980
"score_diff",0.10995573218077,0.0018742992621249,58.6649818429279,0,1914,1974
"favored_by",0.152253862786575,0.00133512207721605,114.037409301215,0,1914,1974
"timeout_diff",-0.0134828916124577,0.0223841623069478,-0.602340683004822,0.546947385482871,1914,1974
"timeout_ind",0.264915039776809,0.0443120820886408,5.97839296395235,2.2534960320725e-09,1914,1974
"score_diff",0.111170540838509,0.00185728921713737,59.8563432193159,0,1908,1968
"favored_by",0.152444501144187,0.00132985411273087,114.632499674073,0,1908,1968
"timeout_diff",-0.0104760125464869,0.0219911482346868,-0.476374058993565,0.633807912311986,1908,1968
"timeout_ind",0.255847846508142,0.0441254028077668,5.79819854841323,6.70310630697205e-09,1908,1968
"score_diff",0.112782208466479,0.00184320679860509,61.1880384511551,0,1902,1962
"favored_by",0.152198923767374,0.00132257610338021,115.077630223613,0,1902,1962
"timeout_diff",-0.0357272441337295,0.0216374388256982,-1.65117712967476,0.0987024116246783,1902,1962
"timeout_ind",0.218271629859581,0.0435209009154734,5.01532884816676,5.2942835013715e-07,1902,1962
"score_diff",0.113146374891221,0.00183200958325075,61.760798592796,0,1896,1956
"favored_by",0.152628312516957,0.00132019998441057,115.609994182132,0,1896,1956
"timeout_diff",-0.0402160637545564,0.021399235248326,-1.87932247521333,0.0602004746580261,1896,1956
"timeout_ind",0.236567919319781,0.0435736039669999,5.42915659441307,5.66209876432332e-08,1896,1956
"score_diff",0.115068396269893,0.00183281502652512,62.7823291519245,0,1890,1950
"favored_by",0.153683995888067,0.00132654356874412,115.852957648096,0,1890,1950
"timeout_diff",-0.064334974403997,0.0212147044665594,-3.03256519577767,0.00242484711018758,1890,1950
"timeout_ind",0.168425344043404,0.0437882596567167,3.84635848430138,0.000119886321445951,1890,1950
"score_diff",0.115120643177548,0.00181601297293108,63.3919718049928,0,1884,1944
"favored_by",0.153318640528078,0.00132207140590312,115.968502036654,0,1884,1944
"timeout_diff",-0.071840686401902,0.0209272265157863,-3.43288138768458,0.000597203297176802,1884,1944
"timeout_ind",0.178683687224664,0.0434181401287914,4.11541550823305,3.86482555007493e-05,1884,1944
"score_diff",0.116159813260806,0.00181189724497732,64.1094927335461,0,1878,1938
"favored_by",0.152601033684519,0.00131764931301949,115.81308636273,0,1878,1938
"timeout_diff",-0.0909585813532557,0.0207533875840625,-4.38283056126736,1.17147222946871e-05,1878,1938
"timeout_ind",0.149329789716331,0.0435407850745189,3.42965312776876,0.00060435331160015,1878,1938
