"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.646704862624161,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
2,1,"19:43",2383,2383,"Kassius Robertson missed Three Point Jumper.",0,0,0,0.645188196545457,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
3,1,"19:43",2383,2383,"Kedar Edwards Defensive Rebound.",0,0,0,0.645188196545457,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
4,1,"19:14",2354,2354,"Jacolby Mobley missed Three Point Jumper.",0,0,0,0.657046932993114,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
5,1,"19:14",2354,2354,"Jermaine Crumpton Defensive Rebound.",0,0,0,0.657046932993114,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
6,1,"19:08",2348,2348,"Jermaine Crumpton made Three Point Jumper. Assisted by Malik Johnson.",3,0,3,0.69784325171221,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
7,1,"18:47",2327,2327,"Kedar Edwards made Jumper. Assisted by Javier Martinez.",3,2,1,0.678195139414901,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
8,1,"18:32",2312,2312,"Kassius Robertson Turnover.",3,2,1,0.652984129612923,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
9,1,"18:30",2310,2310,"Chandler Rowe Steal.",3,2,1,0.652984129612923,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
10,1,"18:11",2291,2291,"Kedar Edwards missed Jumper.",3,2,1,0.668561884183918,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
11,1,"18:11",2291,2291,"Kiefer Douse Defensive Rebound.",3,2,1,0.668561884183918,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
12,1,"18:02",2282,2282,"Kiefer Douse missed Three Point Jumper.",3,2,1,0.659652328509368,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
13,1,"18:02",2282,2282,"Canisius Offensive Rebound.",3,2,1,0.659652328509368,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
14,1,"18:01",2281,2281,"Foul on Matthew Butler.",3,2,1,0.659652328509368,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
15,1,"17:51",2271,2271,"Phil Valenti made Dunk. Assisted by Kiefer Douse.",5,2,3,0.712994126507931,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
16,1,"17:34",2254,2254,"Matthew Butler missed Three Point Jumper.",5,2,3,0.705405242406974,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
17,1,"17:34",2254,2254,"Kedar Edwards Offensive Rebound.",5,2,3,0.705405242406974,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
18,1,"17:32",2252,2252,"Kedar Edwards missed Layup.",5,2,3,0.705405242406974,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
19,1,"17:32",2252,2252,"Chandler Rowe Offensive Rebound.",5,2,3,0.705405242406974,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
20,1,"17:28",2248,2248,"Matthew Butler missed Three Point Jumper.",5,2,3,0.705350946148512,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
21,1,"17:28",2248,2248,"Phil Valenti Defensive Rebound.",5,2,3,0.705350946148512,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
22,1,"17:18",2238,2238,"Foul on Matthew Butler.",5,2,3,0.714945336904492,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
23,1,"17:15",2235,2235,"Phil Valenti missed Three Point Jumper.",5,2,3,0.714945336904492,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
24,1,"17:15",2235,2235,"Jacolby Mobley Defensive Rebound.",5,2,3,0.714945336904492,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
25,1,"17:01",2221,2221,"Kedar Edwards missed Layup.",5,2,3,0.710523699596751,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
26,1,"17:01",2221,2221,"Kiefer Douse Defensive Rebound.",5,2,3,0.710523699596751,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
27,1,"16:55",2215,2215,"Phil Valenti made Layup. Assisted by Kassius Robertson.",7,2,5,0.778256718456988,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
28,1,"16:35",2195,2195,"Foul on Malik Johnson.",7,2,5,0.770460489909061,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
29,1,"16:33",2193,2193,"Javier Martinez made Layup. Assisted by Kedar Edwards.",7,4,3,0.726715663360307,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
30,1,"16:16",2176,2176,"Jermaine Crumpton made Jumper. Assisted by Kassius Robertson.",9,4,5,0.748577316320714,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
31,1,"16:01",2161,2161,"Kedar Edwards missed Three Point Jumper.",9,4,5,0.752874691584692,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
32,1,"16:01",2161,2161,"Canisius Defensive Rebound.",9,4,5,0.752874691584692,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
33,1,"15:58",2158,2158,"Official TV Timeout",9,4,5,0.754981009220114,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
34,1,"15:43",2143,2143,"Phil Valenti missed Jumper.",9,4,5,0.751436471994648,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
35,1,"15:43",2143,2143,"Fatodd Lewis Defensive Rebound.",9,4,5,0.751436471994648,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
36,1,"15:26",2126,2126,"Jacolby Mobley missed Three Point Jumper.",9,4,5,0.752305927153106,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
37,1,"15:26",2126,2126,"Malik Johnson Defensive Rebound.",9,4,5,0.752305927153106,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
38,1,"15:18",2118,2118,"Foul on Malik Pugh.",9,4,5,0.758942846774328,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
39,1,"15:15",2115,2115,"Phil Valenti made Layup. Assisted by Malik Johnson.",11,4,7,0.799397345530926,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
40,1,"14:58",2098,2098,"Fatodd Lewis made Jumper.",11,6,5,0.760690540642825,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
41,1,"14:47",2087,2087,"Phil Valenti Turnover.",11,6,5,0.754554384175704,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
42,1,"14:38",2078,2078,"Malik Pugh Turnover.",11,6,5,0.745428834973707,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
43,1,"14:37",2077,2077,"Malik Johnson Steal.",11,6,5,0.745428834973707,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
44,1,"14:34",2074,2074,"Foul on Malik Pugh.",11,6,5,0.745428834973707,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
45,1,"14:34",2074,2074,"Phil Valenti made Free Throw.",12,6,6,0.765219408093531,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
46,1,"14:34",2074,2074,"Phil Valenti made Free Throw.",13,6,7,0.783917431522702,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
47,1,"14:22",2062,2062,"Jalen Jackson Turnover.",13,6,7,0.795444329883504,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
48,1,"14:07",2047,2047,"Malik Johnson missed Jumper.",13,6,7,0.779934821051695,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
49,1,"14:07",2047,2047,"Fatodd Lewis Defensive Rebound.",13,6,7,0.779934821051695,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
50,1,"13:49",2029,2029,"Javier Martinez made Layup. Assisted by Kedar Edwards.",13,8,5,0.765842314453687,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
51,1,"13:25",2005,2005,"Phil Valenti made Layup. Assisted by Dantai St. Louis.",15,8,7,0.785435181043922,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
52,1,"13:09",1989,1989,"Foul on Kassius Robertson.",15,8,7,0.795871203844349,"Canisius","UT Martin",4,4,0,0,2.5,400917486,2016-11-21
