"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
1,1,"20:00",2400,2400,"PLAY",0,0,0,0.5,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
2,1,"19:47",2387,2387,"Kennedy Edwards missed Three Point Jumper.",0,0,0,0.511793930844357,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
3,1,"19:47",2387,2387,"Thomas Funk Offensive Rebound.",0,0,0,0.511793930844357,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
4,1,"19:41",2381,2381,"Mac Hoffman missed Layup.",0,0,0,0.511793930844357,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
5,1,"19:41",2381,2381,"Daniel Wolff Block.",0,0,0,0.511793930844357,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
6,1,"19:40",2380,2380,"Army Offensive Rebound.",0,0,0,0.511793930844357,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
7,1,"19:37",2377,2377,"Thomas Funk missed Jumper.",0,0,0,0.524279741327167,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
8,1,"19:37",2377,2377,"Gerard Nocera Defensive Rebound.",0,0,0,0.524279741327167,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
9,1,"19:27",2367,2367,"Gerard Nocera Turnover.",0,0,0,0.50956003899291,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
10,1,"19:10",2350,2350,"Jordan Fox missed Three Point Jumper.",0,0,0,0.529703192727122,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
11,1,"19:10",2350,2350,"Mac Hoffman Offensive Rebound.",0,0,0,0.529703192727122,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
12,1,"19:05",2345,2345,"Thomas Funk missed Three Point Jumper.",0,0,0,0.511940955014241,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
13,1,"19:05",2345,2345,"Mac Hoffman Offensive Rebound.",0,0,0,0.511940955014241,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
14,1,"18:58",2338,2338,"Thomas Funk made Three Point Jumper. Assisted by Jordan Fox.",3,0,3,0.586456258804536,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
15,1,"18:36",2316,2316,"T.J. Patsalos missed Layup.",3,0,3,0.579820105790833,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
16,1,"18:36",2316,2316,"Mac Hoffman Defensive Rebound.",3,0,3,0.579820105790833,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
17,1,"18:22",2302,2302,"Jacob Kessler made Three Point Jumper. Assisted by Mac Hoffman.",6,0,6,0.653227313834245,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
18,1,"18:06",2286,2286,"Gerard Nocera missed Layup.",6,0,6,0.660736723789911,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
19,1,"18:06",2286,2286,"Jacob Kessler Defensive Rebound.",6,0,6,0.660736723789911,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
20,1,"17:57",2277,2277,"Thomas Funk Turnover.",6,0,6,0.669112187790313,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
21,1,"17:48",2268,2268,"Tyler McDine missed Jumper.",6,0,6,0.694180822256309,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
22,1,"17:48",2268,2268,"Thomas Funk Defensive Rebound.",6,0,6,0.694180822256309,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
23,1,"17:32",2252,2252,"Foul on Matthew Wilson.",6,0,6,0.660280144353292,"Army","Mount St. Mary",6,6,0,0,NA,400918295,2016-11-15
